,mae_name,C,gamma,tol,eps,mae
298,SVR_0.5_1e-05_0.001_0.001,0.5,0.00001,0.00100,0.00100,0.0006512587519523100
158,SVR_0.05_1e-05_0.001_0.001,0.05,0.00001,0.00100,0.00100,0.0006512587519551520
438,SVR_5.0_1e-05_0.001_0.001,5,0.00001,0.00100,0.00100,0.0006512587519599480
566,SVR_50.0_1e-05_1e-06_0.001,50,0.00001,0.00000,0.00100,0.0006517627890957990
706,SVR_500.0_1e-05_1e-06_0.001,500,0.00001,0.00000,0.00100,0.0006517709542721570
426,SVR_5.0_1e-05_1e-06_0.001,5,0.00001,0.00000,0.00100,0.0006518304976166340
286,SVR_0.5_1e-05_1e-06_0.001,0.5,0.00001,0.00000,0.00100,0.0006518304976180550
146,SVR_0.05_1e-05_1e-06_0.001,0.05,0.00001,0.00000,0.00100,0.0006518304976188990
282,SVR_0.5_1e-05_1e-07_0.001,0.5,0.00001,0.00000,0.00100,0.0006518688521869090
422,SVR_5.0_1e-05_1e-07_0.001,5,0.00001,0.00000,0.00100,0.0006518688521879750
702,SVR_500.0_1e-05_1e-07_0.001,500,0.00001,0.00000,0.00100,0.0006518704784306710
142,SVR_0.05_1e-05_1e-07_0.001,0.05,0.00001,0.00000,0.00100,0.0006518711882869340
562,SVR_50.0_1e-05_1e-07_0.001,50,0.00001,0.00000,0.00100,0.0006518719190015340
6,SVR_0.005_1e-05_1e-06_0.001,0.005,0.00001,0.00000,0.00100,0.0006567257715142550
2,SVR_0.005_1e-05_1e-07_0.001,0.005,0.00001,0.00000,0.00100,0.0006567689298282440
10,SVR_0.005_1e-05_9.999999999999999e-06_0.001,0.005,0.00001,0.00001,0.00100,0.0006593946355189830
722,SVR_500.0_1e-05_0.01_0.001,500,0.00001,0.01000,0.00100,0.0007535834369273520
162,SVR_0.05_1e-05_0.01_0.001,0.05,0.00001,0.01000,0.00100,0.0007535834369715830
302,SVR_0.5_1e-05_0.01_0.001,0.5,0.00001,0.01000,0.00100,0.0007535834369716270
442,SVR_5.0_1e-05_0.01_0.001,5,0.00001,0.01000,0.00100,0.0007535834369718050
582,SVR_50.0_1e-05_0.01_0.001,50,0.00001,0.01000,0.00100,0.0007535834369742470
750,SVR_500.0_0.0001_0.01_0.001,500,0.00001,0.01000,0.00100,0.0007574721421311990
470,SVR_5.0_0.0001_0.01_0.001,5,0.00001,0.01000,0.00100,0.0007574721421371500
330,SVR_0.5_0.0001_0.01_0.001,0.5,0.00001,0.01000,0.00100,0.0007574721421379930
190,SVR_0.05_0.0001_0.01_0.001,0.05,0.00001,0.01000,0.00100,0.0007574721421380380
610,SVR_50.0_0.0001_0.01_0.001,50,0.00001,0.01000,0.00100,0.0007574721421384370
20,SVR_0.005_1e-05_0.01_1e-05,0.005,0.00001,0.01000,0.00001,0.0009418000194354450
21,SVR_0.005_1e-05_0.01_0.0001,0.005,0.00001,0.01000,0.00010,0.0009418000194354450
22,SVR_0.005_1e-05_0.01_0.001,0.005,0.00001,0.01000,0.00100,0.0009418000194354450
721,SVR_500.0_1e-05_0.01_0.0001,500,0.00001,0.01000,0.00010,0.0009777256506052100
301,SVR_0.5_1e-05_0.01_0.0001,0.5,0.00001,0.01000,0.00010,0.0009777256507285780
161,SVR_0.05_1e-05_0.01_0.0001,0.05,0.00001,0.01000,0.00010,0.0009777256507288000
581,SVR_50.0_1e-05_0.01_0.0001,50,0.00001,0.01000,0.00010,0.0009777256507288440
441,SVR_5.0_1e-05_0.01_0.0001,5,0.00001,0.01000,0.00010,0.0009777256507329300
48,SVR_0.005_0.0001_0.01_1e-05,0.005,0.00001,0.01000,0.00001,0.0010195063239642300
49,SVR_0.005_0.0001_0.01_0.0001,0.005,0.00001,0.01000,0.00010,0.0010195063239642300
720,SVR_500.0_1e-05_0.01_1e-05,500,0.00001,0.01000,0.00001,0.0010288929654646200
580,SVR_50.0_1e-05_0.01_1e-05,50,0.00001,0.01000,0.00001,0.0010288929655655200
300,SVR_0.5_1e-05_0.01_1e-05,0.5,0.00001,0.01000,0.00001,0.0010288929655728900
160,SVR_0.05_1e-05_0.01_1e-05,0.05,0.00001,0.01000,0.00001,0.0010288929655732900
440,SVR_5.0_1e-05_0.01_1e-05,5,0.00001,0.01000,0.00001,0.0010288929655738600
656,SVR_50.0_0.01_9.999999999999999e-05_1e-05,50,0.00001,0.00010,0.00001,0.0010320239210135300
516,SVR_5.0_0.01_9.999999999999999e-05_1e-05,5,0.00001,0.00010,0.00001,0.0010320239210143300
236,SVR_0.05_0.01_9.999999999999999e-05_1e-05,0.05,0.00001,0.00010,0.00001,0.0010320239210145500
376,SVR_0.5_0.01_9.999999999999999e-05_1e-05,0.5,0.00001,0.00010,0.00001,0.0010320239210146000
796,SVR_500.0_0.01_9.999999999999999e-05_1e-05,500,0.00001,0.00010,0.00001,0.0010320239210719300
512,SVR_5.0_0.01_9.999999999999999e-06_1e-05,5,0.00001,0.00001,0.00001,0.0010332433563355400
232,SVR_0.05_0.01_9.999999999999999e-06_1e-05,0.05,0.00001,0.00001,0.00001,0.0010332433563356700
372,SVR_0.5_0.01_9.999999999999999e-06_1e-05,0.5,0.00001,0.00001,0.00001,0.0010332433563356700
652,SVR_50.0_0.01_9.999999999999999e-06_1e-05,50,0.00001,0.00001,0.00001,0.0010332433563359800
792,SVR_500.0_0.01_9.999999999999999e-06_1e-05,500,0.00001,0.00001,0.00001,0.0010332433563588500
788,SVR_500.0_0.01_1e-06_1e-05,500,0.00001,0.00000,0.00001,0.0010334838048944300
368,SVR_0.5_0.01_1e-06_1e-05,0.5,0.00001,0.00000,0.00001,0.0010334838049199200
228,SVR_0.05_0.01_1e-06_1e-05,0.05,0.00001,0.00000,0.00001,0.0010334838049199600
508,SVR_5.0_0.01_1e-06_1e-05,5,0.00001,0.00000,0.00001,0.0010334838049203200
648,SVR_50.0_0.01_1e-06_1e-05,50,0.00001,0.00000,0.00001,0.0010334838049212900
784,SVR_500.0_0.01_1e-07_1e-05,500,0.00001,0.00000,0.00001,0.0010335726211140000
224,SVR_0.05_0.01_1e-07_1e-05,0.05,0.00001,0.00000,0.00001,0.0010335726211151100
364,SVR_0.5_0.01_1e-07_1e-05,0.5,0.00001,0.00000,0.00001,0.0010335726211151600
504,SVR_5.0_0.01_1e-07_1e-05,5,0.00001,0.00000,0.00001,0.0010335726211152000
644,SVR_50.0_0.01_1e-07_1e-05,50,0.00001,0.00000,0.00001,0.0010335726211195600
469,SVR_5.0_0.0001_0.01_0.0001,5,0.00001,0.01000,0.00010,0.0010340644082140300
189,SVR_0.05_0.0001_0.01_0.0001,0.05,0.00001,0.01000,0.00010,0.0010340644082143400
329,SVR_0.5_0.0001_0.01_0.0001,0.5,0.00001,0.01000,0.00010,0.0010340644082143800
609,SVR_50.0_0.0001_0.01_0.0001,50,0.00001,0.01000,0.00010,0.0010340644082210400
749,SVR_500.0_0.0001_0.01_0.0001,500,0.00001,0.01000,0.00010,0.0010340644082812600
50,SVR_0.005_0.0001_0.01_0.001,0.005,0.00001,0.01000,0.00100,0.0010398684348287700
748,SVR_500.0_0.0001_0.01_1e-05,500,0.00001,0.01000,0.00001,0.0010524620234491500
608,SVR_50.0_0.0001_0.01_1e-05,50,0.00001,0.01000,0.00001,0.0010524620235271300
188,SVR_0.05_0.0001_0.01_1e-05,0.05,0.00001,0.01000,0.00001,0.0010524620235290400
468,SVR_5.0_0.0001_0.01_1e-05,5,0.00001,0.01000,0.00001,0.0010524620235291700
328,SVR_0.5_0.0001_0.01_1e-05,0.5,0.00001,0.01000,0.00001,0.0010524620235292200
520,SVR_5.0_0.01_0.001_1e-05,5,0.00001,0.00100,0.00001,0.0010873167988910000
240,SVR_0.05_0.01_0.001_1e-05,0.05,0.00001,0.00100,0.00001,0.0010873167988910400
380,SVR_0.5_0.01_0.001_1e-05,0.5,0.00001,0.00100,0.00001,0.0010873167988910400
660,SVR_50.0_0.01_0.001_1e-05,50,0.00001,0.00100,0.00001,0.0010873167988933100
800,SVR_500.0_0.01_0.001_1e-05,500,0.00001,0.00100,0.00001,0.0010873167989280800
237,SVR_0.05_0.01_9.999999999999999e-05_0.0001,0.05,0.00001,0.00010,0.00010,0.0010900166356996000
377,SVR_0.5_0.01_9.999999999999999e-05_0.0001,0.5,0.00001,0.00010,0.00010,0.0010900166356996900
517,SVR_5.0_0.01_9.999999999999999e-05_0.0001,5,0.00001,0.00010,0.00010,0.0010900166356999100
657,SVR_50.0_0.01_9.999999999999999e-05_0.0001,50,0.00001,0.00010,0.00010,0.0010900166357000000
797,SVR_500.0_0.01_9.999999999999999e-05_0.0001,500,0.00001,0.00010,0.00010,0.0010900166357569800
233,SVR_0.05_0.01_9.999999999999999e-06_0.0001,0.05,0.00001,0.00001,0.00010,0.0011022223193341600
373,SVR_0.5_0.01_9.999999999999999e-06_0.0001,0.5,0.00001,0.00001,0.00010,0.0011022223193342100
513,SVR_5.0_0.01_9.999999999999999e-06_0.0001,5,0.00001,0.00001,0.00010,0.0011022223193342100
653,SVR_50.0_0.01_9.999999999999999e-06_0.0001,50,0.00001,0.00001,0.00010,0.0011022223193394500
793,SVR_500.0_0.01_9.999999999999999e-06_0.0001,500,0.00001,0.00001,0.00010,0.0011022223193665800
229,SVR_0.05_0.01_1e-06_0.0001,0.05,0.00001,0.00000,0.00010,0.0011022431161690800
369,SVR_0.5_0.01_1e-06_0.0001,0.5,0.00001,0.00000,0.00010,0.0011022431161691700
509,SVR_5.0_0.01_1e-06_0.0001,5,0.00001,0.00000,0.00010,0.0011022431161691700
649,SVR_50.0_0.01_1e-06_0.0001,50,0.00001,0.00000,0.00010,0.0011022431161760100
789,SVR_500.0_0.01_1e-06_0.0001,500,0.00001,0.00000,0.00010,0.0011022431162216200
505,SVR_5.0_0.01_1e-07_0.0001,5,0.00001,0.00000,0.00010,0.0011023299522631800
365,SVR_0.5_0.01_1e-07_0.0001,0.5,0.00001,0.00000,0.00010,0.0011023299522634000
225,SVR_0.05_0.01_1e-07_0.0001,0.05,0.00001,0.00000,0.00010,0.0011023299522634400
645,SVR_50.0_0.01_1e-07_0.0001,50,0.00001,0.00000,0.00010,0.0011023299522666400
785,SVR_500.0_0.01_1e-07_0.0001,500,0.00001,0.00000,0.00010,0.0011023299523179300
521,SVR_5.0_0.01_0.001_0.0001,5,0.00001,0.00100,0.00010,0.0011030759699945400
381,SVR_0.5_0.01_0.001_0.0001,0.5,0.00001,0.00100,0.00010,0.0011030759699946800
241,SVR_0.05_0.01_0.001_0.0001,0.05,0.00001,0.00100,0.00010,0.0011030759699947700
661,SVR_50.0_0.01_0.001_0.0001,50,0.00001,0.00100,0.00010,0.0011030759699961400
801,SVR_500.0_0.01_0.001_0.0001,500,0.00001,0.00100,0.00010,0.0011030759700039100
96,SVR_0.005_0.01_9.999999999999999e-05_1e-05,0.005,0.00001,0.00010,0.00001,0.0011931035019893700
84,SVR_0.005_0.01_1e-07_1e-05,0.005,0.00001,0.00000,0.00001,0.0011981600258198700
88,SVR_0.005_0.01_1e-06_1e-05,0.005,0.00001,0.00000,0.00001,0.0011983044029857300
92,SVR_0.005_0.01_9.999999999999999e-06_1e-05,0.005,0.00001,0.00001,0.00001,0.0011994558231993500
78,SVR_0.005_0.001_0.01_0.001,0.005,0.00001,0.01000,0.00100,0.0012146222779205700
802,SVR_500.0_0.01_0.001_0.001,500,0.00001,0.00100,0.00100,0.0012157724163357400
382,SVR_0.5_0.01_0.001_0.001,0.5,0.00001,0.00100,0.00100,0.0012157724163602100
522,SVR_5.0_0.01_0.001_0.001,5,0.00001,0.00100,0.00100,0.0012157724163602100
242,SVR_0.05_0.01_0.001_0.001,0.05,0.00001,0.00100,0.00100,0.0012157724163602600
662,SVR_50.0_0.01_0.001_0.001,50,0.00001,0.00100,0.00100,0.0012157724163645600
100,SVR_0.005_0.01_0.001_1e-05,0.005,0.00001,0.00100,0.00001,0.0012281949525319900
101,SVR_0.005_0.01_0.001_0.0001,0.005,0.00001,0.00100,0.00010,0.0012290205226547400
102,SVR_0.005_0.01_0.001_0.001,0.005,0.00001,0.00100,0.00100,0.0012442215122473200
85,SVR_0.005_0.01_1e-07_0.0001,0.005,0.00001,0.00000,0.00010,0.0012529705270282400
89,SVR_0.005_0.01_1e-06_0.0001,0.005,0.00001,0.00000,0.00010,0.0012530193508642800
93,SVR_0.005_0.01_9.999999999999999e-06_0.0001,0.005,0.00001,0.00001,0.00010,0.0012542497387279100
97,SVR_0.005_0.01_9.999999999999999e-05_0.0001,0.005,0.00001,0.00010,0.00010,0.0012724879673465500
510,SVR_5.0_0.01_1e-06_0.001,5,0.00001,0.00000,0.00100,0.0012747550030891500
370,SVR_0.5_0.01_1e-06_0.001,0.5,0.00001,0.00000,0.00100,0.0012747550030893700
230,SVR_0.05_0.01_1e-06_0.001,0.05,0.00001,0.00000,0.00100,0.0012747550030894600
366,SVR_0.5_0.01_1e-07_0.001,0.5,0.00001,0.00000,0.00100,0.0012748401004659900
226,SVR_0.05_0.01_1e-07_0.001,0.05,0.00001,0.00000,0.00100,0.0012748401004661200
506,SVR_5.0_0.01_1e-07_0.001,5,0.00001,0.00000,0.00100,0.0012748401281875400
646,SVR_50.0_0.01_1e-07_0.001,50,0.00001,0.00000,0.00100,0.0012748562390730100
786,SVR_500.0_0.01_1e-07_0.001,500,0.00001,0.00000,0.00100,0.0012748568272005200
794,SVR_500.0_0.01_9.999999999999999e-06_0.001,500,0.00001,0.00001,0.00100,0.0012749964699116000
654,SVR_50.0_0.01_9.999999999999999e-06_0.001,50,0.00001,0.00001,0.00100,0.0012749964699342500
374,SVR_0.5_0.01_9.999999999999999e-06_0.001,0.5,0.00001,0.00001,0.00100,0.0012750021620179900
234,SVR_0.05_0.01_9.999999999999999e-06_0.001,0.05,0.00001,0.00001,0.00100,0.0012750021620181200
514,SVR_5.0_0.01_9.999999999999999e-06_0.001,5,0.00001,0.00001,0.00100,0.0012750021620181600
790,SVR_500.0_0.01_1e-06_0.001,500,0.00001,0.00000,0.00100,0.0012750225683998100
650,SVR_50.0_0.01_1e-06_0.001,50,0.00001,0.00000,0.00100,0.0012750228859228900
798,SVR_500.0_0.01_9.999999999999999e-05_0.001,500,0.00001,0.00010,0.00100,0.0012785554439735000
518,SVR_5.0_0.01_9.999999999999999e-05_0.001,5,0.00001,0.00010,0.00100,0.0012785554440047200
378,SVR_0.5_0.01_9.999999999999999e-05_0.001,0.5,0.00001,0.00010,0.00100,0.0012785554440047600
238,SVR_0.05_0.01_9.999999999999999e-05_0.001,0.05,0.00001,0.00010,0.00100,0.0012785554440048100
658,SVR_50.0_0.01_9.999999999999999e-05_0.001,50,0.00001,0.00010,0.00100,0.0012785554440078700
98,SVR_0.005_0.01_9.999999999999999e-05_0.001,0.005,0.00001,0.00010,0.00100,0.0012842980841273900
94,SVR_0.005_0.01_9.999999999999999e-06_0.001,0.005,0.00001,0.00001,0.00100,0.0012863618781914800
90,SVR_0.005_0.01_1e-06_0.001,0.005,0.00001,0.00000,0.00100,0.0012876402489219100
86,SVR_0.005_0.01_1e-07_0.001,0.005,0.00001,0.00000,0.00100,0.0012876514563797200
778,SVR_500.0_0.001_0.01_0.001,500,0.00001,0.01000,0.00100,0.0013185293166624300
498,SVR_5.0_0.001_0.01_0.001,5,0.00001,0.01000,0.00100,0.0013185293166702400
358,SVR_0.5_0.001_0.01_0.001,0.5,0.00001,0.01000,0.00100,0.0013185293166706400
218,SVR_0.05_0.001_0.01_0.001,0.05,0.00001,0.01000,0.00100,0.0013185293166706900
638,SVR_50.0_0.001_0.01_0.001,50,0.00001,0.01000,0.00100,0.0013185293166709500
76,SVR_0.005_0.001_0.01_1e-05,0.005,0.00001,0.01000,0.00001,0.0014072602454511600
77,SVR_0.005_0.001_0.01_0.0001,0.005,0.00001,0.01000,0.00010,0.0014072602454511600
637,SVR_50.0_0.001_0.01_0.0001,50,0.00001,0.01000,0.00010,0.0017102138472248200
777,SVR_500.0_0.001_0.01_0.0001,500,0.00001,0.01000,0.00010,0.0017102138472293100
497,SVR_5.0_0.001_0.01_0.0001,5,0.00001,0.01000,0.00010,0.0017102138472297100
217,SVR_0.05_0.001_0.01_0.0001,0.05,0.00001,0.01000,0.00010,0.0017102138472300200
357,SVR_0.5_0.001_0.01_0.0001,0.5,0.00001,0.01000,0.00010,0.0017102138472300200
776,SVR_500.0_0.001_0.01_1e-05,500,0.00001,0.01000,0.00001,0.0017108202781267200
636,SVR_50.0_0.001_0.01_1e-05,50,0.00001,0.01000,0.00001,0.0017108202782288100
216,SVR_0.05_0.001_0.01_1e-05,0.05,0.00001,0.01000,0.00001,0.0017108202782314800
356,SVR_0.5_0.001_0.01_1e-05,0.5,0.00001,0.01000,0.00001,0.0017108202782314800
496,SVR_5.0_0.001_0.01_1e-05,5,0.00001,0.01000,0.00001,0.0017108202782315700
804,SVR_500.0_0.01_0.01_1e-05,500,0.00001,0.01000,0.00001,0.0018443538428675800
524,SVR_5.0_0.01_0.01_1e-05,5,0.00001,0.01000,0.00001,0.0018443538428722900
244,SVR_0.05_0.01_0.01_1e-05,0.05,0.00001,0.01000,0.00001,0.0018443538428725100
384,SVR_0.5_0.01_0.01_1e-05,0.5,0.00001,0.01000,0.00001,0.0018443538428725100
664,SVR_50.0_0.01_0.01_1e-05,50,0.00001,0.01000,0.00001,0.0018443538428752200
806,SVR_500.0_0.01_0.01_0.001,500,0.00001,0.01000,0.00100,0.0018489650824370100
666,SVR_50.0_0.01_0.01_0.001,50,0.00001,0.01000,0.00100,0.0018489650824442900
246,SVR_0.05_0.01_0.01_0.001,0.05,0.00001,0.01000,0.00100,0.0018489650824458000
386,SVR_0.5_0.01_0.01_0.001,0.5,0.00001,0.01000,0.00100,0.0018489650824458000
526,SVR_5.0_0.01_0.01_0.001,5,0.00001,0.01000,0.00100,0.0018489650824458900
805,SVR_500.0_0.01_0.01_0.0001,500,0.00001,0.01000,0.00010,0.0019242392147423600
525,SVR_5.0_0.01_0.01_0.0001,5,0.00001,0.01000,0.00010,0.0019242392147508800
385,SVR_0.5_0.01_0.01_0.0001,0.5,0.00001,0.01000,0.00010,0.0019242392147509700
245,SVR_0.05_0.01_0.01_0.0001,0.05,0.00001,0.01000,0.00010,0.0019242392147510200
665,SVR_50.0_0.01_0.01_0.0001,50,0.00001,0.01000,0.00010,0.0019242392147542600
104,SVR_0.005_0.01_0.01_1e-05,0.005,0.00001,0.01000,0.00001,0.0019789093660232700
106,SVR_0.005_0.01_0.01_0.001,0.005,0.00001,0.01000,0.00100,0.0019889672598546600
105,SVR_0.005_0.01_0.01_0.0001,0.005,0.00001,0.01000,0.00010,0.0021639672598546100
124,SVR_0.005_0.1_9.999999999999999e-05_1e-05,0.005,0.00001,0.00010,0.00001,0.0028170873893675000
112,SVR_0.005_0.1_1e-07_1e-05,0.005,0.00001,0.00000,0.00001,0.0028173447579126400
116,SVR_0.005_0.1_1e-06_1e-05,0.005,0.00001,0.00000,0.00001,0.0028174893442420800
120,SVR_0.005_0.1_9.999999999999999e-06_1e-05,0.005,0.00001,0.00001,0.00001,0.0028182095855989900
680,SVR_50.0_0.1_9.999999999999999e-06_1e-05,50,0.00001,0.00001,0.00001,0.0028192054594919900
260,SVR_0.05_0.1_9.999999999999999e-06_1e-05,0.05,0.00001,0.00001,0.00001,0.0028192054594939400
400,SVR_0.5_0.1_9.999999999999999e-06_1e-05,0.5,0.00001,0.00001,0.00001,0.0028192054594939400
540,SVR_5.0_0.1_9.999999999999999e-06_1e-05,5,0.00001,0.00001,0.00001,0.0028192054594939400
820,SVR_500.0_0.1_9.999999999999999e-06_1e-05,500,0.00001,0.00001,0.00001,0.0028192054595035300
816,SVR_500.0_0.1_1e-06_1e-05,500,0.00001,0.00000,0.00001,0.0028196896246784200
676,SVR_50.0_0.1_1e-06_1e-05,50,0.00001,0.00000,0.00001,0.0028196896246786000
256,SVR_0.05_0.1_1e-06_1e-05,0.05,0.00001,0.00000,0.00001,0.0028196896246790400
396,SVR_0.5_0.1_1e-06_1e-05,0.5,0.00001,0.00000,0.00001,0.0028196896246790400
536,SVR_5.0_0.1_1e-06_1e-05,5,0.00001,0.00000,0.00001,0.0028196896246791700
812,SVR_500.0_0.1_1e-07_1e-05,500,0.00001,0.00000,0.00001,0.0028197019530894200
392,SVR_0.5_0.1_1e-07_1e-05,0.5,0.00001,0.00000,0.00001,0.0028197019530964400
532,SVR_5.0_0.1_1e-07_1e-05,5,0.00001,0.00000,0.00001,0.0028197019530964400
252,SVR_0.05_0.1_1e-07_1e-05,0.05,0.00001,0.00000,0.00001,0.0028197019530964800
672,SVR_50.0_0.1_1e-07_1e-05,50,0.00001,0.00000,0.00001,0.0028197019530967500
544,SVR_5.0_0.1_9.999999999999999e-05_1e-05,5,0.00001,0.00010,0.00001,0.0028248828191075300
684,SVR_50.0_0.1_9.999999999999999e-05_1e-05,50,0.00001,0.00010,0.00001,0.0028248828191075700
264,SVR_0.05_0.1_9.999999999999999e-05_1e-05,0.05,0.00001,0.00010,0.00001,0.0028248828191076600
404,SVR_0.5_0.1_9.999999999999999e-05_1e-05,0.5,0.00001,0.00010,0.00001,0.0028248828191076600
824,SVR_500.0_0.1_9.999999999999999e-05_1e-05,500,0.00001,0.00010,0.00001,0.0028248828191105000
113,SVR_0.005_0.1_1e-07_0.0001,0.005,0.00001,0.00000,0.00010,0.0028443455244958800
117,SVR_0.005_0.1_1e-06_0.0001,0.005,0.00001,0.00000,0.00010,0.0028444389254691900
121,SVR_0.005_0.1_9.999999999999999e-06_0.0001,0.005,0.00001,0.00001,0.00010,0.0028445377000796400
677,SVR_50.0_0.1_1e-06_0.0001,50,0.00001,0.00000,0.00010,0.0028468482536185300
257,SVR_0.05_0.1_1e-06_0.0001,0.05,0.00001,0.00000,0.00010,0.0028468482536194700
537,SVR_5.0_0.1_1e-06_0.0001,5,0.00001,0.00000,0.00010,0.0028468482536194700
397,SVR_0.5_0.1_1e-06_0.0001,0.5,0.00001,0.00000,0.00010,0.0028468482536195100
817,SVR_500.0_0.1_1e-06_0.0001,500,0.00001,0.00000,0.00010,0.0028468482536294100
813,SVR_500.0_0.1_1e-07_0.0001,500,0.00001,0.00000,0.00010,0.0028469272013168200
673,SVR_50.0_0.1_1e-07_0.0001,50,0.00001,0.00000,0.00010,0.0028469272013237500
253,SVR_0.05_0.1_1e-07_0.0001,0.05,0.00001,0.00000,0.00010,0.0028469272013246400
393,SVR_0.5_0.1_1e-07_0.0001,0.5,0.00001,0.00000,0.00010,0.0028469272013246400
533,SVR_5.0_0.1_1e-07_0.0001,5,0.00001,0.00000,0.00010,0.0028469272013246800
821,SVR_500.0_0.1_9.999999999999999e-06_0.0001,500,0.00001,0.00001,0.00010,0.0028478724473100400
681,SVR_50.0_0.1_9.999999999999999e-06_0.0001,50,0.00001,0.00001,0.00010,0.0028478724473131400
541,SVR_5.0_0.1_9.999999999999999e-06_0.0001,5,0.00001,0.00001,0.00010,0.0028478724473144300
261,SVR_0.05_0.1_9.999999999999999e-06_0.0001,0.05,0.00001,0.00001,0.00010,0.0028478724473145700
401,SVR_0.5_0.1_9.999999999999999e-06_0.0001,0.5,0.00001,0.00001,0.00010,0.0028478724473146100
685,SVR_50.0_0.1_9.999999999999999e-05_0.0001,50,0.00001,0.00010,0.00010,0.0028542819028939600
545,SVR_5.0_0.1_9.999999999999999e-05_0.0001,5,0.00001,0.00010,0.00010,0.0028542819028944500
265,SVR_0.05_0.1_9.999999999999999e-05_0.0001,0.05,0.00001,0.00010,0.00010,0.0028542819028946200
405,SVR_0.5_0.1_9.999999999999999e-05_0.0001,0.5,0.00001,0.00010,0.00010,0.0028542819028946200
825,SVR_500.0_0.1_9.999999999999999e-05_0.0001,500,0.00001,0.00010,0.00010,0.0028542819028969800
125,SVR_0.005_0.1_9.999999999999999e-05_0.0001,0.005,0.00001,0.00010,0.00010,0.0028568444184287900
128,SVR_0.005_0.1_0.001_1e-05,0.005,0.00001,0.00100,0.00001,0.0028623746935361600
129,SVR_0.005_0.1_0.001_0.0001,0.005,0.00001,0.00100,0.00010,0.0028704469745774500
130,SVR_0.005_0.1_0.001_0.001,0.005,0.00001,0.00100,0.00100,0.0028738240368072200
550,SVR_5.0_0.1_0.001_0.001,5,0.00001,0.00100,0.00100,0.0028784175732568800
828,SVR_500.0_0.1_0.001_1e-05,500,0.00001,0.00100,0.00001,0.0028789154520084400
688,SVR_50.0_0.1_0.001_1e-05,50,0.00001,0.00100,0.00001,0.0028789154520102600
408,SVR_0.5_0.1_0.001_1e-05,0.5,0.00001,0.00100,0.00001,0.0028789154520108800
268,SVR_0.05_0.1_0.001_1e-05,0.05,0.00001,0.00100,0.00001,0.0028789154520109300
548,SVR_5.0_0.1_0.001_1e-05,5,0.00001,0.00100,0.00001,0.0028789154520109700
270,SVR_0.05_0.1_0.001_0.001,0.05,0.00001,0.00100,0.00100,0.0028789561640897500
410,SVR_0.5_0.1_0.001_0.001,0.5,0.00001,0.00100,0.00100,0.0028789561640897500
690,SVR_50.0_0.1_0.001_0.001,50,0.00001,0.00100,0.00100,0.0028789561640897500
830,SVR_500.0_0.1_0.001_0.001,500,0.00001,0.00100,0.00100,0.0028789561640980100
689,SVR_50.0_0.1_0.001_0.0001,50,0.00001,0.00100,0.00010,0.0028872708873776300
269,SVR_0.05_0.1_0.001_0.0001,0.05,0.00001,0.00100,0.00010,0.0028872708873779400
409,SVR_0.5_0.1_0.001_0.0001,0.5,0.00001,0.00100,0.00010,0.0028872708873779400
549,SVR_5.0_0.1_0.001_0.0001,5,0.00001,0.00100,0.00010,0.0028872708873779400
829,SVR_500.0_0.1_0.001_0.0001,500,0.00001,0.00100,0.00010,0.0028872708873818100
126,SVR_0.005_0.1_9.999999999999999e-05_0.001,0.005,0.00001,0.00010,0.00100,0.0028990809269954400
122,SVR_0.005_0.1_9.999999999999999e-06_0.001,0.005,0.00001,0.00001,0.00100,0.0029035361012635700
118,SVR_0.005_0.1_1e-06_0.001,0.005,0.00001,0.00000,0.00100,0.0029038373120762600
114,SVR_0.005_0.1_1e-07_0.001,0.005,0.00001,0.00000,0.00100,0.0029038456117982800
678,SVR_50.0_0.1_1e-06_0.001,50,0.00001,0.00000,0.00100,0.0029039884314324400
538,SVR_5.0_0.1_1e-06_0.001,5,0.00001,0.00000,0.00100,0.0029039884314325300
534,SVR_5.0_0.1_1e-07_0.001,5,0.00001,0.00000,0.00100,0.0029040910692476200
814,SVR_500.0_0.1_1e-07_0.001,500,0.00001,0.00000,0.00100,0.0029040910747828000
254,SVR_0.05_0.1_1e-07_0.001,0.05,0.00001,0.00000,0.00100,0.0029040910747929600
394,SVR_0.5_0.1_1e-07_0.001,0.5,0.00001,0.00000,0.00100,0.0029040910747929600
674,SVR_50.0_0.1_1e-07_0.001,50,0.00001,0.00000,0.00100,0.0029040910747943400
398,SVR_0.5_0.1_1e-06_0.001,0.5,0.00001,0.00000,0.00100,0.0029041570593157400
258,SVR_0.05_0.1_1e-06_0.001,0.05,0.00001,0.00000,0.00100,0.0029041570593157900
818,SVR_500.0_0.1_1e-06_0.001,500,0.00001,0.00000,0.00100,0.0029041623490397800
682,SVR_50.0_0.1_9.999999999999999e-06_0.001,50,0.00001,0.00001,0.00100,0.0029042300968687700
262,SVR_0.05_0.1_9.999999999999999e-06_0.001,0.05,0.00001,0.00001,0.00100,0.0029042300968695700
402,SVR_0.5_0.1_9.999999999999999e-06_0.001,0.5,0.00001,0.00001,0.00100,0.0029042300968695700
542,SVR_5.0_0.1_9.999999999999999e-06_0.001,5,0.00001,0.00001,0.00100,0.0029042300968697500
822,SVR_500.0_0.1_9.999999999999999e-06_0.001,500,0.00001,0.00001,0.00100,0.0029042308066494900
