,mae_name,C,gamma,tol,eps,mae
2791,SVR_5.0_0.001_10.0_100.0,5.0,0.001,10.0,100.0,9544311.612247407
2792,SVR_5.0_0.001_100.0_1e-05,5.0,0.001,100.0,1e-05,9544311.61211567
2793,SVR_5.0_0.001_100.0_0.0001,5.0,0.001,100.0,0.0001,9544311.61211567
2794,SVR_5.0_0.001_100.0_0.001,5.0,0.001,100.0,0.001,9544311.61211567
2795,SVR_5.0_0.001_100.0_0.01,5.0,0.001,100.0,0.01,9544311.61211567
2796,SVR_5.0_0.001_100.0_0.1,5.0,0.001,100.0,0.1,9544311.61211567
2797,SVR_5.0_0.001_100.0_1.0,5.0,0.001,100.0,1.0,9544311.61211567
2798,SVR_5.0_0.001_100.0_10.0,5.0,0.001,100.0,10.0,9544311.61211567
2799,SVR_5.0_0.001_100.0_100.0,5.0,0.001,100.0,100.0,9544335.612339158
2800,SVR_5.0_0.01_1e-07_1e-05,5.0,0.01,1e-07,1e-05,9544311.608530307
2801,SVR_5.0_0.01_1e-07_0.0001,5.0,0.01,1e-07,0.0001,9544311.608530307
2802,SVR_5.0_0.01_1e-07_0.001,5.0,0.01,1e-07,0.001,9544311.608530307
2803,SVR_5.0_0.01_1e-07_0.01,5.0,0.01,1e-07,0.01,9544311.608530307
2804,SVR_5.0_0.01_1e-07_0.1,5.0,0.01,1e-07,0.1,9544311.608530307
2805,SVR_5.0_0.01_1e-07_1.0,5.0,0.01,1e-07,1.0,9544311.608530307
2806,SVR_5.0_0.01_1e-07_10.0,5.0,0.01,1e-07,10.0,9544311.608530307
2807,SVR_5.0_0.01_1e-07_100.0,5.0,0.01,1e-07,100.0,9544311.609200062
2808,SVR_5.0_0.01_1e-06_1e-05,5.0,0.01,1e-06,1e-05,9544311.608530307
2809,SVR_5.0_0.01_1e-06_0.0001,5.0,0.01,1e-06,0.0001,9544311.608530307
2810,SVR_5.0_0.01_1e-06_0.001,5.0,0.01,1e-06,0.001,9544311.608530307
2811,SVR_5.0_0.01_1e-06_0.01,5.0,0.01,1e-06,0.01,9544311.608530307
2812,SVR_5.0_0.01_1e-06_0.1,5.0,0.01,1e-06,0.1,9544311.608530307
2813,SVR_5.0_0.01_1e-06_1.0,5.0,0.01,1e-06,1.0,9544311.608530307
2814,SVR_5.0_0.01_1e-06_10.0,5.0,0.01,1e-06,10.0,9544311.608530307
2815,SVR_5.0_0.01_1e-06_100.0,5.0,0.01,1e-06,100.0,9544311.609200062
2816,SVR_5.0_0.01_9.999999999999999e-06_1e-05,5.0,0.01,9.999999999999999e-06,1e-05,9544311.608530307
2817,SVR_5.0_0.01_9.999999999999999e-06_0.0001,5.0,0.01,9.999999999999999e-06,0.0001,9544311.608530307
2818,SVR_5.0_0.01_9.999999999999999e-06_0.001,5.0,0.01,9.999999999999999e-06,0.001,9544311.608530307
2819,SVR_5.0_0.01_9.999999999999999e-06_0.01,5.0,0.01,9.999999999999999e-06,0.01,9544311.608530307
2820,SVR_5.0_0.01_9.999999999999999e-06_0.1,5.0,0.01,9.999999999999999e-06,0.1,9544311.608530307
2821,SVR_5.0_0.01_9.999999999999999e-06_1.0,5.0,0.01,9.999999999999999e-06,1.0,9544311.608530307
2822,SVR_5.0_0.01_9.999999999999999e-06_10.0,5.0,0.01,9.999999999999999e-06,10.0,9544311.608530307
2823,SVR_5.0_0.01_9.999999999999999e-06_100.0,5.0,0.01,9.999999999999999e-06,100.0,9544311.609200062
2824,SVR_5.0_0.01_9.999999999999999e-05_1e-05,5.0,0.01,9.999999999999999e-05,1e-05,9544311.608530307
2825,SVR_5.0_0.01_9.999999999999999e-05_0.0001,5.0,0.01,9.999999999999999e-05,0.0001,9544311.608530307
2826,SVR_5.0_0.01_9.999999999999999e-05_0.001,5.0,0.01,9.999999999999999e-05,0.001,9544311.608530307
2827,SVR_5.0_0.01_9.999999999999999e-05_0.01,5.0,0.01,9.999999999999999e-05,0.01,9544311.608530307
2828,SVR_5.0_0.01_9.999999999999999e-05_0.1,5.0,0.01,9.999999999999999e-05,0.1,9544311.608530307
2829,SVR_5.0_0.01_9.999999999999999e-05_1.0,5.0,0.01,9.999999999999999e-05,1.0,9544311.608530307
2830,SVR_5.0_0.01_9.999999999999999e-05_10.0,5.0,0.01,9.999999999999999e-05,10.0,9544311.608530307
2831,SVR_5.0_0.01_9.999999999999999e-05_100.0,5.0,0.01,9.999999999999999e-05,100.0,9544311.609200062
2832,SVR_5.0_0.01_0.001_1e-05,5.0,0.01,0.001,1e-05,9544311.608530307
2833,SVR_5.0_0.01_0.001_0.0001,5.0,0.01,0.001,0.0001,9544311.608530307
2834,SVR_5.0_0.01_0.001_0.001,5.0,0.01,0.001,0.001,9544311.608530307
2835,SVR_5.0_0.01_0.001_0.01,5.0,0.01,0.001,0.01,9544311.608530307
2836,SVR_5.0_0.01_0.001_0.1,5.0,0.01,0.001,0.1,9544311.608530307
2837,SVR_5.0_0.01_0.001_1.0,5.0,0.01,0.001,1.0,9544311.608530307
2838,SVR_5.0_0.01_0.001_10.0,5.0,0.01,0.001,10.0,9544311.608530307
2839,SVR_5.0_0.01_0.001_100.0,5.0,0.01,0.001,100.0,9544311.609200062
2840,SVR_5.0_0.01_0.01_1e-05,5.0,0.01,0.01,1e-05,9544311.608530307
2841,SVR_5.0_0.01_0.01_0.0001,5.0,0.01,0.01,0.0001,9544311.608530307
2842,SVR_5.0_0.01_0.01_0.001,5.0,0.01,0.01,0.001,9544311.608530307
2843,SVR_5.0_0.01_0.01_0.01,5.0,0.01,0.01,0.01,9544311.608530307
2844,SVR_5.0_0.01_0.01_0.1,5.0,0.01,0.01,0.1,9544311.608530307
2845,SVR_5.0_0.01_0.01_1.0,5.0,0.01,0.01,1.0,9544311.608530307
2846,SVR_5.0_0.01_0.01_10.0,5.0,0.01,0.01,10.0,9544311.608530307
2847,SVR_5.0_0.01_0.01_100.0,5.0,0.01,0.01,100.0,9544311.609200062
2848,SVR_5.0_0.01_0.1_1e-05,5.0,0.01,0.1,1e-05,9544311.608530307
2849,SVR_5.0_0.01_0.1_0.0001,5.0,0.01,0.1,0.0001,9544311.608530307
2850,SVR_5.0_0.01_0.1_0.001,5.0,0.01,0.1,0.001,9544311.608530307
2851,SVR_5.0_0.01_0.1_0.01,5.0,0.01,0.1,0.01,9544311.608530307
2852,SVR_5.0_0.01_0.1_0.1,5.0,0.01,0.1,0.1,9544311.608530307
2853,SVR_5.0_0.01_0.1_1.0,5.0,0.01,0.1,1.0,9544311.608530307
2854,SVR_5.0_0.01_0.1_10.0,5.0,0.01,0.1,10.0,9544311.608530307
2855,SVR_5.0_0.01_0.1_100.0,5.0,0.01,0.1,100.0,9544311.609200062
2856,SVR_5.0_0.01_1.0_1e-05,5.0,0.01,1.0,1e-05,9544311.608530307
2857,SVR_5.0_0.01_1.0_0.0001,5.0,0.01,1.0,0.0001,9544311.608530307
2858,SVR_5.0_0.01_1.0_0.001,5.0,0.01,1.0,0.001,9544311.608530307
2859,SVR_5.0_0.01_1.0_0.01,5.0,0.01,1.0,0.01,9544311.608530307
2860,SVR_5.0_0.01_1.0_0.1,5.0,0.01,1.0,0.1,9544311.608530307
2861,SVR_5.0_0.01_1.0_1.0,5.0,0.01,1.0,1.0,9544311.608530307
2862,SVR_5.0_0.01_1.0_10.0,5.0,0.01,1.0,10.0,9544311.608530307
2863,SVR_5.0_0.01_1.0_100.0,5.0,0.01,1.0,100.0,9544311.609200062
2864,SVR_5.0_0.01_10.0_1e-05,5.0,0.01,10.0,1e-05,9544311.608530307
2865,SVR_5.0_0.01_10.0_0.0001,5.0,0.01,10.0,0.0001,9544311.608530307
2866,SVR_5.0_0.01_10.0_0.001,5.0,0.01,10.0,0.001,9544311.608530307
2867,SVR_5.0_0.01_10.0_0.01,5.0,0.01,10.0,0.01,9544311.608530307
2868,SVR_5.0_0.01_10.0_0.1,5.0,0.01,10.0,0.1,9544311.608530307
2869,SVR_5.0_0.01_10.0_1.0,5.0,0.01,10.0,1.0,9544311.608530307
2870,SVR_5.0_0.01_10.0_10.0,5.0,0.01,10.0,10.0,9544311.608530307
2871,SVR_5.0_0.01_10.0_100.0,5.0,0.01,10.0,100.0,9544311.60970623
2872,SVR_5.0_0.01_100.0_1e-05,5.0,0.01,100.0,1e-05,9544329.608842468
2873,SVR_5.0_0.01_100.0_0.0001,5.0,0.01,100.0,0.0001,9544329.608692503
2874,SVR_5.0_0.01_100.0_0.001,5.0,0.01,100.0,0.001,9544329.608692503
2875,SVR_5.0_0.01_100.0_0.01,5.0,0.01,100.0,0.01,9544329.608692503
2876,SVR_5.0_0.01_100.0_0.1,5.0,0.01,100.0,0.1,9544329.608692503
2877,SVR_5.0_0.01_100.0_1.0,5.0,0.01,100.0,1.0,9544329.608692503
2878,SVR_5.0_0.01_100.0_10.0,5.0,0.01,100.0,10.0,9544338.608942812
2879,SVR_5.0_0.01_100.0_100.0,5.0,0.01,100.0,100.0,9544314.610099332
2880,SVR_5.0_0.1_1e-07_1e-05,5.0,0.1,1e-07,1e-05,9544311.61194989
2881,SVR_5.0_0.1_1e-07_0.0001,5.0,0.1,1e-07,0.0001,9544311.61194989
2882,SVR_5.0_0.1_1e-07_0.001,5.0,0.1,1e-07,0.001,9544311.61194989
2883,SVR_5.0_0.1_1e-07_0.01,5.0,0.1,1e-07,0.01,9544311.61194989
2884,SVR_5.0_0.1_1e-07_0.1,5.0,0.1,1e-07,0.1,9544311.61194989
2885,SVR_5.0_0.1_1e-07_1.0,5.0,0.1,1e-07,1.0,9544311.61194989
2886,SVR_5.0_0.1_1e-07_10.0,5.0,0.1,1e-07,10.0,9544311.61194989
2887,SVR_5.0_0.1_1e-07_100.0,5.0,0.1,1e-07,100.0,9544311.61204769
2888,SVR_5.0_0.1_1e-06_1e-05,5.0,0.1,1e-06,1e-05,9544311.61194989
2889,SVR_5.0_0.1_1e-06_0.0001,5.0,0.1,1e-06,0.0001,9544311.61194989
2890,SVR_5.0_0.1_1e-06_0.001,5.0,0.1,1e-06,0.001,9544311.61194989
2891,SVR_5.0_0.1_1e-06_0.01,5.0,0.1,1e-06,0.01,9544311.61194989
2892,SVR_5.0_0.1_1e-06_0.1,5.0,0.1,1e-06,0.1,9544311.61194989
2893,SVR_5.0_0.1_1e-06_1.0,5.0,0.1,1e-06,1.0,9544311.61194989
2894,SVR_5.0_0.1_1e-06_10.0,5.0,0.1,1e-06,10.0,9544311.61194989
2895,SVR_5.0_0.1_1e-06_100.0,5.0,0.1,1e-06,100.0,9544311.61204769
2896,SVR_5.0_0.1_9.999999999999999e-06_1e-05,5.0,0.1,9.999999999999999e-06,1e-05,9544311.61194989
2897,SVR_5.0_0.1_9.999999999999999e-06_0.0001,5.0,0.1,9.999999999999999e-06,0.0001,9544311.61194989
2898,SVR_5.0_0.1_9.999999999999999e-06_0.001,5.0,0.1,9.999999999999999e-06,0.001,9544311.61194989
2899,SVR_5.0_0.1_9.999999999999999e-06_0.01,5.0,0.1,9.999999999999999e-06,0.01,9544311.61194989
2900,SVR_5.0_0.1_9.999999999999999e-06_0.1,5.0,0.1,9.999999999999999e-06,0.1,9544311.61194989
2901,SVR_5.0_0.1_9.999999999999999e-06_1.0,5.0,0.1,9.999999999999999e-06,1.0,9544311.61194989
2902,SVR_5.0_0.1_9.999999999999999e-06_10.0,5.0,0.1,9.999999999999999e-06,10.0,9544311.61194989
2903,SVR_5.0_0.1_9.999999999999999e-06_100.0,5.0,0.1,9.999999999999999e-06,100.0,9544311.61204769
2904,SVR_5.0_0.1_9.999999999999999e-05_1e-05,5.0,0.1,9.999999999999999e-05,1e-05,9544311.61194989
2905,SVR_5.0_0.1_9.999999999999999e-05_0.0001,5.0,0.1,9.999999999999999e-05,0.0001,9544311.61194989
2906,SVR_5.0_0.1_9.999999999999999e-05_0.001,5.0,0.1,9.999999999999999e-05,0.001,9544311.61194989
2907,SVR_5.0_0.1_9.999999999999999e-05_0.01,5.0,0.1,9.999999999999999e-05,0.01,9544311.61194989
2908,SVR_5.0_0.1_9.999999999999999e-05_0.1,5.0,0.1,9.999999999999999e-05,0.1,9544311.61194989
2909,SVR_5.0_0.1_9.999999999999999e-05_1.0,5.0,0.1,9.999999999999999e-05,1.0,9544311.61194989
2910,SVR_5.0_0.1_9.999999999999999e-05_10.0,5.0,0.1,9.999999999999999e-05,10.0,9544311.61194989
2911,SVR_5.0_0.1_9.999999999999999e-05_100.0,5.0,0.1,9.999999999999999e-05,100.0,9544311.61204769
2912,SVR_5.0_0.1_0.001_1e-05,5.0,0.1,0.001,1e-05,9544311.61194989
2913,SVR_5.0_0.1_0.001_0.0001,5.0,0.1,0.001,0.0001,9544311.61194989
2914,SVR_5.0_0.1_0.001_0.001,5.0,0.1,0.001,0.001,9544311.61194989
2915,SVR_5.0_0.1_0.001_0.01,5.0,0.1,0.001,0.01,9544311.61194989
2916,SVR_5.0_0.1_0.001_0.1,5.0,0.1,0.001,0.1,9544311.61194989
2917,SVR_5.0_0.1_0.001_1.0,5.0,0.1,0.001,1.0,9544311.61194989
2918,SVR_5.0_0.1_0.001_10.0,5.0,0.1,0.001,10.0,9544311.61194989
2919,SVR_5.0_0.1_0.001_100.0,5.0,0.1,0.001,100.0,9544311.61204769
2920,SVR_5.0_0.1_0.01_1e-05,5.0,0.1,0.01,1e-05,9544311.61194989
2921,SVR_5.0_0.1_0.01_0.0001,5.0,0.1,0.01,0.0001,9544311.61194989
2922,SVR_5.0_0.1_0.01_0.001,5.0,0.1,0.01,0.001,9544311.61194989
2923,SVR_5.0_0.1_0.01_0.01,5.0,0.1,0.01,0.01,9544311.61194989
2924,SVR_5.0_0.1_0.01_0.1,5.0,0.1,0.01,0.1,9544311.61194989
2925,SVR_5.0_0.1_0.01_1.0,5.0,0.1,0.01,1.0,9544311.61194989
2926,SVR_5.0_0.1_0.01_10.0,5.0,0.1,0.01,10.0,9544311.61194989
2927,SVR_5.0_0.1_0.01_100.0,5.0,0.1,0.01,100.0,9544311.61204769
2928,SVR_5.0_0.1_0.1_1e-05,5.0,0.1,0.1,1e-05,9544311.61194989
2929,SVR_5.0_0.1_0.1_0.0001,5.0,0.1,0.1,0.0001,9544311.61194989
2930,SVR_5.0_0.1_0.1_0.001,5.0,0.1,0.1,0.001,9544311.61194989
2931,SVR_5.0_0.1_0.1_0.01,5.0,0.1,0.1,0.01,9544311.61194989
2932,SVR_5.0_0.1_0.1_0.1,5.0,0.1,0.1,0.1,9544311.61194989
2933,SVR_5.0_0.1_0.1_1.0,5.0,0.1,0.1,1.0,9544311.61194989
2934,SVR_5.0_0.1_0.1_10.0,5.0,0.1,0.1,10.0,9544311.61194989
2935,SVR_5.0_0.1_0.1_100.0,5.0,0.1,0.1,100.0,9544311.61204769
2936,SVR_5.0_0.1_1.0_1e-05,5.0,0.1,1.0,1e-05,9544311.61194989
2937,SVR_5.0_0.1_1.0_0.0001,5.0,0.1,1.0,0.0001,9544311.61194989
2938,SVR_5.0_0.1_1.0_0.001,5.0,0.1,1.0,0.001,9544311.61194989
2939,SVR_5.0_0.1_1.0_0.01,5.0,0.1,1.0,0.01,9544311.61194989
2940,SVR_5.0_0.1_1.0_0.1,5.0,0.1,1.0,0.1,9544311.61194989
2941,SVR_5.0_0.1_1.0_1.0,5.0,0.1,1.0,1.0,9544311.61194989
2942,SVR_5.0_0.1_1.0_10.0,5.0,0.1,1.0,10.0,9544311.61194989
2943,SVR_5.0_0.1_1.0_100.0,5.0,0.1,1.0,100.0,9544311.61204769
2944,SVR_5.0_0.1_10.0_1e-05,5.0,0.1,10.0,1e-05,9544311.61194989
2945,SVR_5.0_0.1_10.0_0.0001,5.0,0.1,10.0,0.0001,9544311.61194989
2946,SVR_5.0_0.1_10.0_0.001,5.0,0.1,10.0,0.001,9544311.61194989
2947,SVR_5.0_0.1_10.0_0.01,5.0,0.1,10.0,0.01,9544311.61194989
2948,SVR_5.0_0.1_10.0_0.1,5.0,0.1,10.0,0.1,9544311.61194989
2949,SVR_5.0_0.1_10.0_1.0,5.0,0.1,10.0,1.0,9544311.61194989
2950,SVR_5.0_0.1_10.0_10.0,5.0,0.1,10.0,10.0,9544311.611978088
2951,SVR_5.0_0.1_10.0_100.0,5.0,0.1,10.0,100.0,9544311.612075735
2952,SVR_5.0_0.1_100.0_1e-05,5.0,0.1,100.0,1e-05,9544329.61184476
2953,SVR_5.0_0.1_100.0_0.0001,5.0,0.1,100.0,0.0001,9544329.61184476
2954,SVR_5.0_0.1_100.0_0.001,5.0,0.1,100.0,0.001,9544329.611685157
2955,SVR_5.0_0.1_100.0_0.01,5.0,0.1,100.0,0.01,9544329.611685157
2956,SVR_5.0_0.1_100.0_0.1,5.0,0.1,100.0,0.1,9544329.611685157
2957,SVR_5.0_0.1_100.0_1.0,5.0,0.1,100.0,1.0,9544329.611685157
2958,SVR_5.0_0.1_100.0_10.0,5.0,0.1,100.0,10.0,9544329.611685157
2959,SVR_5.0_0.1_100.0_100.0,5.0,0.1,100.0,100.0,9544314.612110153
2960,SVR_5.0_1.0_1e-07_1e-05,5.0,1.0,1e-07,1e-05,9544311.61390886
2961,SVR_5.0_1.0_1e-07_0.0001,5.0,1.0,1e-07,0.0001,9544311.61390886
2962,SVR_5.0_1.0_1e-07_0.001,5.0,1.0,1e-07,0.001,9544311.61390886
2963,SVR_5.0_1.0_1e-07_0.01,5.0,1.0,1e-07,0.01,9544311.61390886
2964,SVR_5.0_1.0_1e-07_0.1,5.0,1.0,1e-07,0.1,9544311.61390886
2965,SVR_5.0_1.0_1e-07_1.0,5.0,1.0,1e-07,1.0,9544311.61390886
2966,SVR_5.0_1.0_1e-07_10.0,5.0,1.0,1e-07,10.0,9544311.61390886
2967,SVR_5.0_1.0_1e-07_100.0,5.0,1.0,1e-07,100.0,9544311.613445375
2968,SVR_5.0_1.0_1e-06_1e-05,5.0,1.0,1e-06,1e-05,9544311.61390886
2969,SVR_5.0_1.0_1e-06_0.0001,5.0,1.0,1e-06,0.0001,9544311.61390886
2970,SVR_5.0_1.0_1e-06_0.001,5.0,1.0,1e-06,0.001,9544311.61390886
2971,SVR_5.0_1.0_1e-06_0.01,5.0,1.0,1e-06,0.01,9544311.61390886
2972,SVR_5.0_1.0_1e-06_0.1,5.0,1.0,1e-06,0.1,9544311.61390886
2973,SVR_5.0_1.0_1e-06_1.0,5.0,1.0,1e-06,1.0,9544311.61390886
2974,SVR_5.0_1.0_1e-06_10.0,5.0,1.0,1e-06,10.0,9544311.61390886
2975,SVR_5.0_1.0_1e-06_100.0,5.0,1.0,1e-06,100.0,9544311.613445375
2976,SVR_5.0_1.0_9.999999999999999e-06_1e-05,5.0,1.0,9.999999999999999e-06,1e-05,9544311.61390886
2977,SVR_5.0_1.0_9.999999999999999e-06_0.0001,5.0,1.0,9.999999999999999e-06,0.0001,9544311.61390886
2978,SVR_5.0_1.0_9.999999999999999e-06_0.001,5.0,1.0,9.999999999999999e-06,0.001,9544311.61390886
2979,SVR_5.0_1.0_9.999999999999999e-06_0.01,5.0,1.0,9.999999999999999e-06,0.01,9544311.61390886
2980,SVR_5.0_1.0_9.999999999999999e-06_0.1,5.0,1.0,9.999999999999999e-06,0.1,9544311.61390886
2981,SVR_5.0_1.0_9.999999999999999e-06_1.0,5.0,1.0,9.999999999999999e-06,1.0,9544311.61390886
2982,SVR_5.0_1.0_9.999999999999999e-06_10.0,5.0,1.0,9.999999999999999e-06,10.0,9544311.61390886
2983,SVR_5.0_1.0_9.999999999999999e-06_100.0,5.0,1.0,9.999999999999999e-06,100.0,9544311.613445375
2984,SVR_5.0_1.0_9.999999999999999e-05_1e-05,5.0,1.0,9.999999999999999e-05,1e-05,9544311.61390886
2985,SVR_5.0_1.0_9.999999999999999e-05_0.0001,5.0,1.0,9.999999999999999e-05,0.0001,9544311.61390886
2986,SVR_5.0_1.0_9.999999999999999e-05_0.001,5.0,1.0,9.999999999999999e-05,0.001,9544311.61390886
2987,SVR_5.0_1.0_9.999999999999999e-05_0.01,5.0,1.0,9.999999999999999e-05,0.01,9544311.61390886
2988,SVR_5.0_1.0_9.999999999999999e-05_0.1,5.0,1.0,9.999999999999999e-05,0.1,9544311.61390886
2989,SVR_5.0_1.0_9.999999999999999e-05_1.0,5.0,1.0,9.999999999999999e-05,1.0,9544311.61390886
2990,SVR_5.0_1.0_9.999999999999999e-05_10.0,5.0,1.0,9.999999999999999e-05,10.0,9544311.61390886
2991,SVR_5.0_1.0_9.999999999999999e-05_100.0,5.0,1.0,9.999999999999999e-05,100.0,9544311.613445375
2992,SVR_5.0_1.0_0.001_1e-05,5.0,1.0,0.001,1e-05,9544311.61390886
2993,SVR_5.0_1.0_0.001_0.0001,5.0,1.0,0.001,0.0001,9544311.61390886
2994,SVR_5.0_1.0_0.001_0.001,5.0,1.0,0.001,0.001,9544311.61390886
2995,SVR_5.0_1.0_0.001_0.01,5.0,1.0,0.001,0.01,9544311.61390886
2996,SVR_5.0_1.0_0.001_0.1,5.0,1.0,0.001,0.1,9544311.61390886
2997,SVR_5.0_1.0_0.001_1.0,5.0,1.0,0.001,1.0,9544311.61390886
2998,SVR_5.0_1.0_0.001_10.0,5.0,1.0,0.001,10.0,9544311.61390886
2999,SVR_5.0_1.0_0.001_100.0,5.0,1.0,0.001,100.0,9544311.613445375
3000,SVR_5.0_1.0_0.01_1e-05,5.0,1.0,0.01,1e-05,9544311.61390886
3001,SVR_5.0_1.0_0.01_0.0001,5.0,1.0,0.01,0.0001,9544311.61390886
3002,SVR_5.0_1.0_0.01_0.001,5.0,1.0,0.01,0.001,9544311.61390886
3003,SVR_5.0_1.0_0.01_0.01,5.0,1.0,0.01,0.01,9544311.61390886
3004,SVR_5.0_1.0_0.01_0.1,5.0,1.0,0.01,0.1,9544311.61390886
3005,SVR_5.0_1.0_0.01_1.0,5.0,1.0,0.01,1.0,9544311.61390886
3006,SVR_5.0_1.0_0.01_10.0,5.0,1.0,0.01,10.0,9544311.61390886
3007,SVR_5.0_1.0_0.01_100.0,5.0,1.0,0.01,100.0,9544311.613445375
3008,SVR_5.0_1.0_0.1_1e-05,5.0,1.0,0.1,1e-05,9544311.61390886
3009,SVR_5.0_1.0_0.1_0.0001,5.0,1.0,0.1,0.0001,9544311.61390886
3010,SVR_5.0_1.0_0.1_0.001,5.0,1.0,0.1,0.001,9544311.61390886
3011,SVR_5.0_1.0_0.1_0.01,5.0,1.0,0.1,0.01,9544311.61390886
3012,SVR_5.0_1.0_0.1_0.1,5.0,1.0,0.1,0.1,9544311.61390886
3013,SVR_5.0_1.0_0.1_1.0,5.0,1.0,0.1,1.0,9544311.61390886
3014,SVR_5.0_1.0_0.1_10.0,5.0,1.0,0.1,10.0,9544311.61390886
3015,SVR_5.0_1.0_0.1_100.0,5.0,1.0,0.1,100.0,9544311.613445375
3016,SVR_5.0_1.0_1.0_1e-05,5.0,1.0,1.0,1e-05,9544311.61390886
3017,SVR_5.0_1.0_1.0_0.0001,5.0,1.0,1.0,0.0001,9544311.61390886
3018,SVR_5.0_1.0_1.0_0.001,5.0,1.0,1.0,0.001,9544311.61390886
3019,SVR_5.0_1.0_1.0_0.01,5.0,1.0,1.0,0.01,9544311.61390886
3020,SVR_5.0_1.0_1.0_0.1,5.0,1.0,1.0,0.1,9544311.61390886
3021,SVR_5.0_1.0_1.0_1.0,5.0,1.0,1.0,1.0,9544311.61390886
3022,SVR_5.0_1.0_1.0_10.0,5.0,1.0,1.0,10.0,9544311.61390886
3023,SVR_5.0_1.0_1.0_100.0,5.0,1.0,1.0,100.0,9544311.613445375
3024,SVR_5.0_1.0_10.0_1e-05,5.0,1.0,10.0,1e-05,9544311.61390886
3025,SVR_5.0_1.0_10.0_0.0001,5.0,1.0,10.0,0.0001,9544311.61390886
3026,SVR_5.0_1.0_10.0_0.001,5.0,1.0,10.0,0.001,9544311.61390886
3027,SVR_5.0_1.0_10.0_0.01,5.0,1.0,10.0,0.01,9544311.61390886
3028,SVR_5.0_1.0_10.0_0.1,5.0,1.0,10.0,0.1,9544311.61390886
3029,SVR_5.0_1.0_10.0_1.0,5.0,1.0,10.0,1.0,9544311.61390886
3030,SVR_5.0_1.0_10.0_10.0,5.0,1.0,10.0,10.0,9544311.61390886
3031,SVR_5.0_1.0_10.0_100.0,5.0,1.0,10.0,100.0,9544311.612626497
3032,SVR_5.0_1.0_100.0_1e-05,5.0,1.0,100.0,1e-05,9544329.611981774
3033,SVR_5.0_1.0_100.0_0.0001,5.0,1.0,100.0,0.0001,9544329.611927772
3034,SVR_5.0_1.0_100.0_0.001,5.0,1.0,100.0,0.001,9544329.61197016
3035,SVR_5.0_1.0_100.0_0.01,5.0,1.0,100.0,0.01,9544329.610471968
3036,SVR_5.0_1.0_100.0_0.1,5.0,1.0,100.0,0.1,9544329.610471968
3037,SVR_5.0_1.0_100.0_1.0,5.0,1.0,100.0,1.0,9544329.610471968
3038,SVR_5.0_1.0_100.0_10.0,5.0,1.0,100.0,10.0,9544329.610471968
3039,SVR_5.0_1.0_100.0_100.0,5.0,1.0,100.0,100.0,9544311.61373121
3040,SVR_5.0_10.0_1e-07_1e-05,5.0,10.0,1e-07,1e-05,9544311.624483112
3041,SVR_5.0_10.0_1e-07_0.0001,5.0,10.0,1e-07,0.0001,9544311.624483112
3042,SVR_5.0_10.0_1e-07_0.001,5.0,10.0,1e-07,0.001,9544311.624483112
3043,SVR_5.0_10.0_1e-07_0.01,5.0,10.0,1e-07,0.01,9544311.624483112
3044,SVR_5.0_10.0_1e-07_0.1,5.0,10.0,1e-07,0.1,9544311.624483112
3045,SVR_5.0_10.0_1e-07_1.0,5.0,10.0,1e-07,1.0,9544311.624483112
3046,SVR_5.0_10.0_1e-07_10.0,5.0,10.0,1e-07,10.0,9544311.624483112
3047,SVR_5.0_10.0_1e-07_100.0,5.0,10.0,1e-07,100.0,9544311.61984298
3048,SVR_5.0_10.0_1e-06_1e-05,5.0,10.0,1e-06,1e-05,9544311.624483112
3049,SVR_5.0_10.0_1e-06_0.0001,5.0,10.0,1e-06,0.0001,9544311.624483112
3050,SVR_5.0_10.0_1e-06_0.001,5.0,10.0,1e-06,0.001,9544311.624483112
3051,SVR_5.0_10.0_1e-06_0.01,5.0,10.0,1e-06,0.01,9544311.624483112
3052,SVR_5.0_10.0_1e-06_0.1,5.0,10.0,1e-06,0.1,9544311.624483112
3053,SVR_5.0_10.0_1e-06_1.0,5.0,10.0,1e-06,1.0,9544311.624483112
3054,SVR_5.0_10.0_1e-06_10.0,5.0,10.0,1e-06,10.0,9544311.624483112
3055,SVR_5.0_10.0_1e-06_100.0,5.0,10.0,1e-06,100.0,9544311.61984298
3056,SVR_5.0_10.0_9.999999999999999e-06_1e-05,5.0,10.0,9.999999999999999e-06,1e-05,9544311.624483112
3057,SVR_5.0_10.0_9.999999999999999e-06_0.0001,5.0,10.0,9.999999999999999e-06,0.0001,9544311.624483112
3058,SVR_5.0_10.0_9.999999999999999e-06_0.001,5.0,10.0,9.999999999999999e-06,0.001,9544311.624483112
3059,SVR_5.0_10.0_9.999999999999999e-06_0.01,5.0,10.0,9.999999999999999e-06,0.01,9544311.624483112
3060,SVR_5.0_10.0_9.999999999999999e-06_0.1,5.0,10.0,9.999999999999999e-06,0.1,9544311.624483112
3061,SVR_5.0_10.0_9.999999999999999e-06_1.0,5.0,10.0,9.999999999999999e-06,1.0,9544311.624483112
3062,SVR_5.0_10.0_9.999999999999999e-06_10.0,5.0,10.0,9.999999999999999e-06,10.0,9544311.624483112
3063,SVR_5.0_10.0_9.999999999999999e-06_100.0,5.0,10.0,9.999999999999999e-06,100.0,9544311.61984298
3064,SVR_5.0_10.0_9.999999999999999e-05_1e-05,5.0,10.0,9.999999999999999e-05,1e-05,9544311.624483112
