mae_name,C,gamma,eps,tol,mae
SVR_0.13168724279835387_0.0006766394845988643_0.0010149592268982965_4.019454526140724e-08,0.13168724279835387,0.0006766394845988643,0.0010149592268982965,4.019454526140724e-08,21.349530561158545
SVR_0.13168724279835387_0.0006766394845988643_0.44444444444444425_4.019454526140724e-08,0.13168724279835387,0.0006766394845988643,0.44444444444444425,4.019454526140724e-08,21.345699821066408
SVR_0.13168724279835387_0.0006766394845988643_0.9999999999999996_4.019454526140724e-08,0.13168724279835387,0.0006766394845988643,0.9999999999999996,4.019454526140724e-08,21.329594386821302
mae_name,C,gamma,eps,tol,mae
SVR_0.1975308641975308_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,0.1975308641975308,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,21.017536469035836
SVR_0.1975308641975308_0.00020048577321447834_0.44444444444444425_4.019454526140724e-08,0.1975308641975308,0.00020048577321447834,0.44444444444444425,4.019454526140724e-08,21.014068183528373
SVR_0.1975308641975308_0.00020048577321447834_0.9999999999999996_4.019454526140724e-08,0.1975308641975308,0.00020048577321447834,0.9999999999999996,4.019454526140724e-08,20.9994258641911
SVR_0.1975308641975308_0.0003007286598217175_0.0010149592268982965_4.019454526140724e-08,0.1975308641975308,0.0003007286598217175,0.0010149592268982965,4.019454526140724e-08,20.66998307698933
SVR_0.1975308641975308_0.0003007286598217175_0.44444444444444425_4.019454526140724e-08,0.1975308641975308,0.0003007286598217175,0.44444444444444425,4.019454526140724e-08,20.665601498480555
SVR_0.1975308641975308_0.0004510929897325762_0.0010149592268982965_4.019454526140724e-08,0.1975308641975308,0.0004510929897325762,0.0010149592268982965,4.019454526140724e-08,20.454088948322198
SVR_0.1975308641975308_0.0004510929897325762_0.6666666666666664_4.019454526140724e-08,0.1975308641975308,0.0004510929897325762,0.6666666666666664,4.019454526140724e-08,20.448886319313434
SVR_0.1975308641975308_0.0006766394845988643_0.0010149592268982965_4.019454526140724e-08,0.1975308641975308,0.0006766394845988643,0.0010149592268982965,4.019454526140724e-08,20.4031705609453
SVR_0.1975308641975308_0.0006766394845988643_0.6666666666666664_4.019454526140724e-08,0.1975308641975308,0.0006766394845988643,0.6666666666666664,4.019454526140724e-08,20.397429576863797
mae_name,C,gamma,eps,tol,mae
SVR_0.29629629629629617_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,0.29629629629629617,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,19.90517942276124
SVR_0.29629629629629617_0.00020048577321447834_0.6666666666666664_4.019454526140724e-08,0.29629629629629617,0.00020048577321447834,0.6666666666666664,4.019454526140724e-08,19.899982120556743
SVR_0.29629629629629617_0.0003007286598217175_0.0010149592268982965_4.019454526140724e-08,0.29629629629629617,0.0003007286598217175,0.0010149592268982965,4.019454526140724e-08,19.383849334691483
SVR_0.29629629629629617_0.0003007286598217175_0.6666666666666664_4.019454526140724e-08,0.29629629629629617,0.0003007286598217175,0.6666666666666664,4.019454526140724e-08,19.377282092985013
SVR_0.29629629629629617_0.0004510929897325762_0.0010149592268982965_4.019454526140724e-08,0.29629629629629617,0.0004510929897325762,0.0010149592268982965,4.019454526140724e-08,19.060008141690794
SVR_0.29629629629629617_0.0004510929897325762_0.9999999999999996_4.019454526140724e-08,0.29629629629629617,0.0004510929897325762,0.9999999999999996,4.019454526140724e-08,19.05220932423434
SVR_0.29629629629629617_0.0006766394845988643_0.0010149592268982965_4.019454526140724e-08,0.29629629629629617,0.0006766394845988643,0.0010149592268982965,4.019454526140724e-08,18.983630560625432
SVR_0.29629629629629617_0.0006766394845988643_0.9999999999999996_4.019454526140724e-08,0.29629629629629617,0.0006766394845988643,0.9999999999999996,4.019454526140724e-08,18.975024210559884
mae_name,C,gamma,eps,tol,mae
SVR_0.44444444444444425_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,0.44444444444444425,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,18.23664385334933
SVR_0.44444444444444425_0.00020048577321447834_0.9999999999999996_4.019454526140724e-08,0.44444444444444425,0.00020048577321447834,0.9999999999999996,4.019454526140724e-08,18.228853026099312
SVR_0.44444444444444425_0.0003007286598217175_0.0010149592268982965_4.019454526140724e-08,0.44444444444444425,0.0003007286598217175,0.0010149592268982965,4.019454526140724e-08,17.56659839375459
mae_name,C,gamma,eps,tol,mae
SVR_0.44444444444444425_0.0004510929897325762_0.0010149592268982965_4.019454526140724e-08,0.44444444444444425,0.0004510929897325762,0.0010149592268982965,4.019454526140724e-08,17.32458341961624
SVR_0.44444444444444425_0.0004510929897325762_0.44444444444444425_4.019454526140724e-08,0.44444444444444425,0.0004510929897325762,0.44444444444444425,4.019454526140724e-08,17.319743553252962
SVR_0.44444444444444425_0.0004510929897325762_0.6666666666666664_4.019454526140724e-08,0.44444444444444425,0.0004510929897325762,0.6666666666666664,4.019454526140724e-08,17.31902376244312
SVR_0.44444444444444425_0.0006766394845988643_0.1975308641975308_0.1975308641975308,0.44444444444444425,0.0006766394845988643,0.1975308641975308,0.1975308641975308,17.30546302543805
SVR_0.44444444444444425_0.0006766394845988643_0.29629629629629617_4.019454526140724e-08,0.44444444444444425,0.0006766394845988643,0.29629629629629617,4.019454526140724e-08,17.305341266178026
SVR_0.44444444444444425_0.0006766394845988643_0.29629629629629617_6.867614881773253e-07,0.44444444444444425,0.0006766394845988643,0.29629629629629617,6.867614881773253e-07,17.305341052994432
SVR_0.44444444444444425_0.0006766394845988643_0.44444444444444425_0.039018442310623375,0.44444444444444425,0.0006766394845988643,0.44444444444444425,0.039018442310623375,17.30101254133574
SVR_0.44444444444444425_0.0006766394845988643_0.44444444444444425_0.13168724279835387,0.44444444444444425,0.0006766394845988643,0.44444444444444425,0.13168724279835387,17.285427376688233
mae_name,C,gamma,eps,tol,mae
SVR_0.6666666666666664_0.00013365718214298556_0.0010149592268982965_4.019454526140724e-08,0.6666666666666664,0.00013365718214298556,0.0010149592268982965,4.019454526140724e-08,17.243558581313355
SVR_0.6666666666666664_0.00013365718214298556_0.13168724279835387_4.019454526140724e-08,0.6666666666666664,0.00013365718214298556,0.13168724279835387,4.019454526140724e-08,17.243558581313348
SVR_0.6666666666666664_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,0.6666666666666664,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,16.458949818764236
SVR_0.6666666666666664_0.00020048577321447834_0.0010149592268982965_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.0010149592268982965,0.08779149519890259,16.4358137361244
SVR_0.6666666666666664_0.00020048577321447834_0.001522438840347445_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.001522438840347445,0.08779149519890259,16.4358086100677
SVR_0.6666666666666664_0.00020048577321447834_0.002283658260521167_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.002283658260521167,0.08779149519890259,16.435800920982647
SVR_0.6666666666666664_0.00020048577321447834_0.0034254873907817508_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.0034254873907817508,0.08779149519890259,16.435789387355065
SVR_0.6666666666666664_0.00020048577321447834_0.005138231086172626_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.005138231086172626,0.08779149519890259,16.435772086913698
SVR_0.6666666666666664_0.00020048577321447834_0.0077073466292589396_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.0077073466292589396,0.08779149519890259,16.435746136251648
SVR_0.6666666666666664_0.00020048577321447834_0.011561019943888409_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.011561019943888409,0.08779149519890259,16.43570721025857
SVR_0.6666666666666664_0.00020048577321447834_0.017341529915832612_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.017341529915832612,0.08779149519890259,16.435648821268956
SVR_0.6666666666666664_0.00020048577321447834_0.02601229487374892_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.02601229487374892,0.08779149519890259,16.435561237784533
SVR_0.6666666666666664_0.00020048577321447834_0.039018442310623375_0.08779149519890259,0.6666666666666664,0.00020048577321447834,0.039018442310623375,0.08779149519890259,16.435429862557896
SVR_0.6666666666666664_0.0003007286598217175_0.0010149592268982965_4.019454526140724e-08,0.6666666666666664,0.0003007286598217175,0.0010149592268982965,4.019454526140724e-08,16.02166908063139
SVR_0.6666666666666664_0.0003007286598217175_0.08779149519890259_4.019454526140724e-08,0.6666666666666664,0.0003007286598217175,0.08779149519890259,4.019454526140724e-08,16.021669080631387
SVR_0.6666666666666664_0.0004510929897325762_0.0010149592268982965_4.019454526140724e-08,0.6666666666666664,0.0004510929897325762,0.0010149592268982965,4.019454526140724e-08,15.86727220638154
SVR_0.6666666666666664_0.0004510929897325762_0.0010149592268982965_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.0010149592268982965,0.1975308641975308,15.829057311436538
SVR_0.6666666666666664_0.0004510929897325762_0.001522438840347445_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.001522438840347445,0.1975308641975308,15.829052185379837
SVR_0.6666666666666664_0.0004510929897325762_0.002283658260521167_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.002283658260521167,0.1975308641975308,15.829044496294784
SVR_0.6666666666666664_0.0004510929897325762_0.0034254873907817508_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.0034254873907817508,0.1975308641975308,15.829032962667206
SVR_0.6666666666666664_0.0004510929897325762_0.005138231086172626_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.005138231086172626,0.1975308641975308,15.829015662225839
SVR_0.6666666666666664_0.0004510929897325762_0.0077073466292589396_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.0077073466292589396,0.1975308641975308,15.828989711563786
SVR_0.6666666666666664_0.0004510929897325762_0.011561019943888409_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.011561019943888409,0.1975308641975308,15.82895078557071
SVR_0.6666666666666664_0.0004510929897325762_0.017341529915832612_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.017341529915832612,0.1975308641975308,15.828892396581093
SVR_0.6666666666666664_0.0004510929897325762_0.02601229487374892_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.02601229487374892,0.1975308641975308,15.828804813096669
SVR_0.6666666666666664_0.0004510929897325762_0.039018442310623375_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.039018442310623375,0.1975308641975308,15.828673437870036
SVR_0.6666666666666664_0.0004510929897325762_0.05852766346593506_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.05852766346593506,0.1975308641975308,15.828476375030082
SVR_0.6666666666666664_0.0004510929897325762_0.08779149519890259_0.1975308641975308,0.6666666666666664,0.0004510929897325762,0.08779149519890259,0.1975308641975308,15.828326840505348
mae_name,C,gamma,eps,tol,mae
SVR_0.9999999999999996_0.00013365718214298556_0.0010149592268982965_4.019454526140724e-08,0.9999999999999996,0.00013365718214298556,0.0010149592268982965,4.019454526140724e-08,15.521819464974813
SVR_0.9999999999999996_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,0.9999999999999996,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,14.598801568121273
SVR_0.9999999999999996_0.0003007286598217175_0.0010149592268982965_4.019454526140724e-08,0.9999999999999996,0.0003007286598217175,0.0010149592268982965,4.019454526140724e-08,13.994852877498772
SVR_0.9999999999999996_0.0004510929897325762_0.0010149592268982965_4.019454526140724e-08,0.9999999999999996,0.0004510929897325762,0.0010149592268982965,4.019454526140724e-08,13.883347235693225
SVR_0.9999999999999996_0.0004510929897325762_0.44444444444444425_0.05852766346593506,0.9999999999999996,0.0004510929897325762,0.44444444444444425,0.05852766346593506,13.875107856500101
SVR_0.9999999999999996_0.0004510929897325762_0.6666666666666664_4.019454526140724e-08,0.9999999999999996,0.0004510929897325762,0.6666666666666664,4.019454526140724e-08,13.828729104837844
SVR_0.9999999999999996_0.0004510929897325762_0.9999999999999996_4.019454526140724e-08,0.9999999999999996,0.0004510929897325762,0.9999999999999996,4.019454526140724e-08,13.827128975691593
mae_name,C,gamma,eps,tol,mae
SVR_1.4999999999999993_0.00013365718214298556_0.0010149592268982965_4.019454526140724e-08,1.4999999999999993,0.00013365718214298556,0.0010149592268982965,4.019454526140724e-08,13.340465446582177
SVR_1.4999999999999993_0.00013365718214298556_0.9999999999999996_4.019454526140724e-08,1.4999999999999993,0.00013365718214298556,0.9999999999999996,4.019454526140724e-08,13.288573602068958
SVR_1.4999999999999993_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,1.4999999999999993,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,12.719005423167896
SVR_1.4999999999999993_0.00020048577321447834_0.0010149592268982965_6.029181789211086e-08,1.4999999999999993,0.00020048577321447834,0.0010149592268982965,6.029181789211086e-08,12.719005410584174
SVR_1.4999999999999993_0.00020048577321447834_0.0010149592268982965_1.0301422322659878e-06,1.4999999999999993,0.00020048577321447834,0.0010149592268982965,1.0301422322659878e-06,12.719005275593089
SVR_1.4999999999999993_0.00020048577321447834_0.0010149592268982965_1.1733963864404765e-05,1.4999999999999993,0.00020048577321447834,0.0010149592268982965,1.1733963864404765e-05,12.71900350659087
SVR_1.4999999999999993_0.00020048577321447834_0.0010149592268982965_0.0001336571821429855,1.4999999999999993,0.00020048577321447834,0.0010149592268982965,0.0001336571821429855,12.71898032455041
SVR_1.4999999999999993_0.00020048577321447834_0.0010149592268982965_0.0022836582605211667,1.4999999999999993,0.00020048577321447834,0.0010149592268982965,0.0022836582605211667,12.718678770137071
SVR_1.4999999999999993_0.00020048577321447834_0.0010149592268982965_0.0051382310861726255,1.4999999999999993,0.00020048577321447834,0.0010149592268982965,0.0051382310861726255,12.718528598612613
SVR_1.4999999999999993_0.00020048577321447834_0.002283658260521167_0.011561019943888407,1.4999999999999993,0.00020048577321447834,0.002283658260521167,0.011561019943888407,12.718069188248208
SVR_1.4999999999999993_0.00020048577321447834_0.6666666666666664_4.019454526140724e-08,1.4999999999999993,0.00020048577321447834,0.6666666666666664,4.019454526140724e-08,12.67955586102781
SVR_1.4999999999999993_0.00020048577321447834_0.9999999999999996_4.019454526140724e-08,1.4999999999999993,0.00020048577321447834,0.9999999999999996,4.019454526140724e-08,12.61364415627535
SVR_1.4999999999999993_0.0003007286598217175_0.0010149592268982965_4.019454526140724e-08,1.4999999999999993,0.0003007286598217175,0.0010149592268982965,4.019454526140724e-08,12.598624349100856
mae_name,C,gamma,eps,tol,mae
SVR_2.249999999999999_8.910478809532371e-05_0.0010149592268982965_4.019454526140724e-08,2.249999999999999,8.910478809532371e-05,0.0010149592268982965,4.019454526140724e-08,12.48162459052339
SVR_2.249999999999999_8.910478809532371e-05_0.0010149592268982965_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.0010149592268982965,0.05852766346593506,12.472181108563893
SVR_2.249999999999999_8.910478809532371e-05_0.001522438840347445_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.001522438840347445,0.05852766346593506,12.472175982507194
SVR_2.249999999999999_8.910478809532371e-05_0.002283658260521167_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.002283658260521167,0.05852766346593506,12.47216829342214
SVR_2.249999999999999_8.910478809532371e-05_0.0034254873907817508_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.0034254873907817508,0.05852766346593506,12.472156759794563
SVR_2.249999999999999_8.910478809532371e-05_0.005138231086172626_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.005138231086172626,0.05852766346593506,12.472139459353196
SVR_2.249999999999999_8.910478809532371e-05_0.0077073466292589396_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.0077073466292589396,0.05852766346593506,12.472113508691141
SVR_2.249999999999999_8.910478809532371e-05_0.011561019943888409_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.011561019943888409,0.05852766346593506,12.472074582698065
SVR_2.249999999999999_8.910478809532371e-05_0.017341529915832612_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.017341529915832612,0.05852766346593506,12.472016193708448
SVR_2.249999999999999_8.910478809532371e-05_0.02601229487374892_0.05852766346593506,2.249999999999999,8.910478809532371e-05,0.02601229487374892,0.05852766346593506,12.471940126262107
SVR_2.249999999999999_0.00013365718214298556_0.0010149592268982965_4.019454526140724e-08,2.249999999999999,0.00013365718214298556,0.0010149592268982965,4.019454526140724e-08,11.860475905464833
SVR_2.249999999999999_0.00013365718214298556_0.0010149592268982965_0.05852766346593506,2.249999999999999,0.00013365718214298556,0.0010149592268982965,0.05852766346593506,11.853340283411027
SVR_2.249999999999999_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,2.249999999999999,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,11.768232111191812
SVR_2.249999999999999_0.0003007286598217175_0.44444444444444425_4.019454526140724e-08,2.249999999999999,0.0003007286598217175,0.44444444444444425,4.019454526140724e-08,11.756833455864228
SVR_2.249999999999999_0.0003007286598217175_0.6666666666666664_4.019454526140724e-08,2.249999999999999,0.0003007286598217175,0.6666666666666664,4.019454526140724e-08,11.687141108665612
SVR_2.249999999999999_0.0003007286598217175_0.9999999999999996_4.019454526140724e-08,2.249999999999999,0.0003007286598217175,0.9999999999999996,4.019454526140724e-08,11.586399216950433
mae_name,C,gamma,eps,tol,mae
SVR_3.3749999999999987_8.910478809532371e-05_0.0010149592268982965_4.019454526140724e-08,3.3749999999999987,8.910478809532371e-05,0.0010149592268982965,4.019454526140724e-08,11.347688584136035
SVR_3.3749999999999987_8.910478809532371e-05_0.44444444444444425_4.019454526140724e-08,3.3749999999999987,8.910478809532371e-05,0.44444444444444425,4.019454526140724e-08,11.315746178906512
SVR_3.3749999999999987_8.910478809532371e-05_0.44444444444444425_0.02601229487374892,3.3749999999999987,8.910478809532371e-05,0.44444444444444425,0.02601229487374892,11.315217320324221
SVR_3.3749999999999987_8.910478809532371e-05_0.44444444444444425_0.039018442310623375,3.3749999999999987,8.910478809532371e-05,0.44444444444444425,0.039018442310623375,11.311809273392758
SVR_3.3749999999999987_8.910478809532371e-05_0.44444444444444425_0.05852766346593506,3.3749999999999987,8.910478809532371e-05,0.44444444444444425,0.05852766346593506,11.308627195516763
SVR_3.3749999999999987_8.910478809532371e-05_0.6666666666666664_4.019454526140724e-08,3.3749999999999987,8.910478809532371e-05,0.6666666666666664,4.019454526140724e-08,11.21312507779382
SVR_3.3749999999999987_8.910478809532371e-05_0.9999999999999996_4.019454526140724e-08,3.3749999999999987,8.910478809532371e-05,0.9999999999999996,4.019454526140724e-08,11.16379522877813
SVR_3.3749999999999987_0.00013365718214298556_0.0010149592268982965_4.019454526140724e-08,3.3749999999999987,0.00013365718214298556,0.0010149592268982965,4.019454526140724e-08,10.883265828648957
SVR_3.3749999999999987_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,3.3749999999999987,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,10.60573021707132
SVR_3.3749999999999987_0.00020048577321447834_0.0010149592268982965_3.4767300338977085e-06,3.3749999999999987,0.00020048577321447834,0.0010149592268982965,3.4767300338977085e-06,10.6057298623975
SVR_3.3749999999999987_0.00020048577321447834_0.002283658260521167_0.007707346629258939,3.3749999999999987,0.00020048577321447834,0.002283658260521167,0.007707346629258939,10.60527952660949
SVR_3.3749999999999987_0.00020048577321447834_0.011561019943888409_0.1975308641975308,3.3749999999999987,0.00020048577321447834,0.011561019943888409,0.1975308641975308,10.601485167305588
SVR_3.3749999999999987_0.0003007286598217175_0.0010149592268982965_4.019454526140724e-08,3.3749999999999987,0.0003007286598217175,0.0010149592268982965,4.019454526140724e-08,10.562095236168112
SVR_3.3749999999999987_0.0003007286598217175_0.001522438840347445_0.0015224388403474445,3.3749999999999987,0.0003007286598217175,0.001522438840347445,0.0015224388403474445,10.562052595966964
SVR_3.3749999999999987_0.0003007286598217175_0.001522438840347445_0.011561019943888407,3.3749999999999987,0.0003007286598217175,0.001522438840347445,0.011561019943888407,10.56139379780642
mae_name,C,gamma,eps,tol,mae
SVR_5.062499999999998_0.00013365718214298556_0.0010149592268982965_4.019454526140724e-08,5.062499999999998,0.00013365718214298556,0.0010149592268982965,4.019454526140724e-08,10.502163006851228
SVR_5.062499999999998_0.00013365718214298556_0.0010149592268982965_6.867614881773253e-07,5.062499999999998,0.00013365718214298556,0.0010149592268982965,6.867614881773253e-07,10.502162977691537
SVR_5.062499999999998_0.00013365718214298556_0.0010149592268982965_5.215095050846563e-06,5.062499999999998,0.00013365718214298556,0.0010149592268982965,5.215095050846563e-06,10.50216277477128
SVR_5.062499999999998_0.00013365718214298556_0.0010149592268982965_0.13168724279835387,5.062499999999998,0.00013365718214298556,0.0010149592268982965,0.13168724279835387,10.498099412106228
SVR_5.062499999999998_0.00020048577321447834_0.0010149592268982965_4.019454526140724e-08,5.062499999999998,0.00020048577321447834,0.0010149592268982965,4.019454526140724e-08,10.487370092458942
SVR_5.062499999999998_0.00020048577321447834_0.0010149592268982965_3.052273280788112e-07,5.062499999999998,0.00020048577321447834,0.0010149592268982965,3.052273280788112e-07,10.48737007037827
SVR_5.062499999999998_0.00020048577321447834_0.0010149592268982965_0.0003007286598217174,5.062499999999998,0.00020048577321447834,0.0010149592268982965,0.0003007286598217174,10.487344943473586
SVR_5.062499999999998_0.00020048577321447834_0.29629629629629617_4.019454526140724e-08,5.062499999999998,0.00020048577321447834,0.29629629629629617,4.019454526140724e-08,10.487309162578638
SVR_5.062499999999998_0.00020048577321447834_0.29629629629629617_0.011561019943888407,5.062499999999998,0.00020048577321447834,0.29629629629629617,0.011561019943888407,10.486599554043615
SVR_5.062499999999998_0.00020048577321447834_0.44444444444444425_0.13168724279835387,5.062499999999998,0.00020048577321447834,0.44444444444444425,0.13168724279835387,10.484261322189395
SVR_5.062499999999998_0.00020048577321447834_0.6666666666666664_4.019454526140724e-08,5.062499999999998,0.00020048577321447834,0.6666666666666664,4.019454526140724e-08,10.482220649950271
SVR_5.062499999999998_0.00020048577321447834_0.6666666666666664_0.017341529915832612,5.062499999999998,0.00020048577321447834,0.6666666666666664,0.017341529915832612,10.480956425505186
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_4.019454526140724e-08,5.062499999999998,0.00020048577321447834,0.9999999999999996,4.019454526140724e-08,10.442563722321816
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_9.043772683816628e-08,5.062499999999998,0.00020048577321447834,0.9999999999999996,9.043772683816628e-08,10.442563721583424
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_1.3565659025724942e-07,5.062499999999998,0.00020048577321447834,0.9999999999999996,1.3565659025724942e-07,10.442563720329156
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_2.0348488538587412e-07,5.062499999999998,0.00020048577321447834,0.9999999999999996,2.0348488538587412e-07,10.442563708981078
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_6.867614881773253e-07,5.062499999999998,0.00020048577321447834,0.9999999999999996,6.867614881773253e-07,10.442563704175928
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_1.5452133483989817e-06,5.062499999999998,0.00020048577321447834,0.9999999999999996,1.5452133483989817e-06,10.442563690760077
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_2.3178200225984725e-06,5.062499999999998,0.00020048577321447834,0.9999999999999996,2.3178200225984725e-06,10.442563667971362
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_3.4767300338977085e-06,5.062499999999998,0.00020048577321447834,0.9999999999999996,3.4767300338977085e-06,10.44256362926151
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_7.822642576269843e-06,5.062499999999998,0.00020048577321447834,0.9999999999999996,7.822642576269843e-06,10.442563563507365
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_1.1733963864404765e-05,5.062499999999998,0.00020048577321447834,0.9999999999999996,1.1733963864404765e-05,10.442563451814694
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_1.7600945796607147e-05,5.062499999999998,0.00020048577321447834,0.9999999999999996,1.7600945796607147e-05,10.442563262088909
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_2.640141869491072e-05,5.062499999999998,0.00020048577321447834,0.9999999999999996,2.640141869491072e-05,10.442562939812886
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_5.940319206354911e-05,5.062499999999998,0.00020048577321447834,0.9999999999999996,5.940319206354911e-05,10.442562392381568
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_8.910478809532367e-05,5.062499999999998,0.00020048577321447834,0.9999999999999996,8.910478809532367e-05,10.442561462492197
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.0001336571821429855,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.0001336571821429855,10.442559882943813
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.0003007286598217174,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.0003007286598217174,10.442557199857912
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.0004510929897325761,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.0004510929897325761,10.442552642257768
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.0006766394845988642,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.0006766394845988642,10.442544900530523
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.0015224388403474445,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.0015224388403474445,10.442531750113947
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.0022836582605211667,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.0022836582605211667,10.442509412274996
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.0034254873907817503,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.0034254873907817503,10.4424714683022
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.007707346629258939,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.007707346629258939,10.44240701510801
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.011561019943888407,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.011561019943888407,10.441823865656787
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.039018442310623375,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.039018442310623375,10.43982103612886
SVR_5.062499999999998_0.00020048577321447834_0.9999999999999996_0.1975308641975308,5.062499999999998,0.00020048577321447834,0.9999999999999996,0.1975308641975308,10.438674451730328
mae_name,C,gamma,eps,tol,mae
SVR_7.593749999999997_8.910478809532371e-05_0.0010149592268982965_4.019454526140724e-08,7.593749999999997,8.910478809532371e-05,0.0010149592268982965,4.019454526140724e-08,10.398046289056467
SVR_7.593749999999997_8.910478809532371e-05_0.0010149592268982965_6.867614881773253e-07,7.593749999999997,8.910478809532371e-05,0.0010149592268982965,6.867614881773253e-07,10.39804623616179
SVR_7.593749999999997_0.00013365718214298556_0.0010149592268982965_4.019454526140724e-08,7.593749999999997,0.00013365718214298556,0.0010149592268982965,4.019454526140724e-08,10.277614343334692
SVR_7.593749999999997_0.00013365718214298556_0.0010149592268982965_6.029181789211086e-08,7.593749999999997,0.00013365718214298556,0.0010149592268982965,6.029181789211086e-08,10.277614342075749
SVR_7.593749999999997_0.00013365718214298556_0.0010149592268982965_1.3565659025724942e-07,7.593749999999997,0.00013365718214298556,0.0010149592268982965,1.3565659025724942e-07,10.277614338946506
SVR_7.593749999999997_0.00013365718214298556_0.0010149592268982965_3.052273280788112e-07,7.593749999999997,0.00013365718214298556,0.0010149592268982965,3.052273280788112e-07,10.277614337109208
SVR_7.593749999999997_0.00013365718214298556_0.0010149592268982965_4.578409921182168e-07,7.593749999999997,0.00013365718214298556,0.0010149592268982965,4.578409921182168e-07,10.27761433116864
