,mae_name,C,gamma,tol,eps,mae
512,SVR_5.0_0.01_9.999999999999999e-06_1e-05,5.0,0.01,9.999999999999999e-06,1e-05,0.0010332433563355447
513,SVR_5.0_0.01_9.999999999999999e-06_0.0001,5.0,0.01,9.999999999999999e-06,0.0001,0.0011022223193342118
514,SVR_5.0_0.01_9.999999999999999e-06_0.001,5.0,0.01,9.999999999999999e-06,0.001,0.0012750021620181683
515,SVR_5.0_0.01_9.999999999999999e-06_0.01,5.0,0.01,9.999999999999999e-06,0.01,0.0029924869646532405
516,SVR_5.0_0.01_9.999999999999999e-05_1e-05,5.0,0.01,9.999999999999999e-05,1e-05,0.0010320239210143355
517,SVR_5.0_0.01_9.999999999999999e-05_0.0001,5.0,0.01,9.999999999999999e-05,0.0001,0.0010900166356999196
518,SVR_5.0_0.01_9.999999999999999e-05_0.001,5.0,0.01,9.999999999999999e-05,0.001,0.0012785554440047254
519,SVR_5.0_0.01_9.999999999999999e-05_0.01,5.0,0.01,9.999999999999999e-05,0.01,0.0029924869646532405
520,SVR_5.0_0.01_0.001_1e-05,5.0,0.01,0.001,1e-05,0.0010873167988910027
521,SVR_5.0_0.01_0.001_0.0001,5.0,0.01,0.001,0.0001,0.0011030759699945491
522,SVR_5.0_0.01_0.001_0.001,5.0,0.01,0.001,0.001,0.0012157724163602169
523,SVR_5.0_0.01_0.001_0.01,5.0,0.01,0.001,0.01,0.0029924869646532405
524,SVR_5.0_0.01_0.01_1e-05,5.0,0.01,0.01,1e-05,0.0018443538428722928
525,SVR_5.0_0.01_0.01_0.0001,5.0,0.01,0.01,0.0001,0.001924239214750889
526,SVR_5.0_0.01_0.01_0.001,5.0,0.01,0.01,0.001,0.001848965082445897
527,SVR_5.0_0.01_0.01_0.01,5.0,0.01,0.01,0.01,0.0029924869646532405
528,SVR_5.0_0.01_0.1_1e-05,5.0,0.01,0.1,1e-05,0.0029924869646532405
529,SVR_5.0_0.01_0.1_0.0001,5.0,0.01,0.1,0.0001,0.0029924869646532405
530,SVR_5.0_0.01_0.1_0.001,5.0,0.01,0.1,0.001,0.0029924869646532405
531,SVR_5.0_0.01_0.1_0.01,5.0,0.01,0.1,0.01,0.0029924869646532405
532,SVR_5.0_0.1_1e-07_1e-05,5.0,0.1,1e-07,1e-05,0.002819701953096443
533,SVR_5.0_0.1_1e-07_0.0001,5.0,0.1,1e-07,0.0001,0.0028469272013246895
534,SVR_5.0_0.1_1e-07_0.001,5.0,0.1,1e-07,0.001,0.0029040910692476273
535,SVR_5.0_0.1_1e-07_0.01,5.0,0.1,1e-07,0.01,0.0029924869646532405
536,SVR_5.0_0.1_1e-06_1e-05,5.0,0.1,1e-06,1e-05,0.002819689624679178
537,SVR_5.0_0.1_1e-06_0.0001,5.0,0.1,1e-06,0.0001,0.0028468482536194717
538,SVR_5.0_0.1_1e-06_0.001,5.0,0.1,1e-06,0.001,0.002903988431432536
539,SVR_5.0_0.1_1e-06_0.01,5.0,0.1,1e-06,0.01,0.0029924869646532405
540,SVR_5.0_0.1_9.999999999999999e-06_1e-05,5.0,0.1,9.999999999999999e-06,1e-05,0.0028192054594939455
541,SVR_5.0_0.1_9.999999999999999e-06_0.0001,5.0,0.1,9.999999999999999e-06,0.0001,0.002847872447314437
542,SVR_5.0_0.1_9.999999999999999e-06_0.001,5.0,0.1,9.999999999999999e-06,0.001,0.0029042300968697534
543,SVR_5.0_0.1_9.999999999999999e-06_0.01,5.0,0.1,9.999999999999999e-06,0.01,0.0029924869646532405
544,SVR_5.0_0.1_9.999999999999999e-05_1e-05,5.0,0.1,9.999999999999999e-05,1e-05,0.0028248828191075326
545,SVR_5.0_0.1_9.999999999999999e-05_0.0001,5.0,0.1,9.999999999999999e-05,0.0001,0.0028542819028944512
546,SVR_5.0_0.1_9.999999999999999e-05_0.001,5.0,0.1,9.999999999999999e-05,0.001,0.002909778907422744
547,SVR_5.0_0.1_9.999999999999999e-05_0.01,5.0,0.1,9.999999999999999e-05,0.01,0.0029924869646532405
548,SVR_5.0_0.1_0.001_1e-05,5.0,0.1,0.001,1e-05,0.0028789154520109774
549,SVR_5.0_0.1_0.001_0.0001,5.0,0.1,0.001,0.0001,0.0028872708873779462
550,SVR_5.0_0.1_0.001_0.001,5.0,0.1,0.001,0.001,0.0028784175732568863
551,SVR_5.0_0.1_0.001_0.01,5.0,0.1,0.001,0.01,0.0029924869646532405
552,SVR_5.0_0.1_0.01_1e-05,5.0,0.1,0.01,1e-05,0.0032806440534121073
553,SVR_5.0_0.1_0.01_0.0001,5.0,0.1,0.01,0.0001,0.0033379934068514584
554,SVR_5.0_0.1_0.01_0.001,5.0,0.1,0.01,0.001,0.0032089638330718095
555,SVR_5.0_0.1_0.01_0.01,5.0,0.1,0.01,0.01,0.0029924869646532405
556,SVR_5.0_0.1_0.1_1e-05,5.0,0.1,0.1,1e-05,0.0029924869646532405
557,SVR_5.0_0.1_0.1_0.0001,5.0,0.1,0.1,0.0001,0.0029924869646532405
558,SVR_5.0_0.1_0.1_0.001,5.0,0.1,0.1,0.001,0.0029924869646532405
559,SVR_5.0_0.1_0.1_0.01,5.0,0.1,0.1,0.01,0.0029924869646532405
560,SVR_50.0_1e-05_1e-07_1e-05,50.0,1e-05,1e-07,1e-05,0.00018306266634375844
561,SVR_50.0_1e-05_1e-07_0.0001,50.0,1e-05,1e-07,0.0001,0.00020444775804153714
562,SVR_50.0_1e-05_1e-07_0.001,50.0,1e-05,1e-07,0.001,0.0006518719190015343
563,SVR_50.0_1e-05_1e-07_0.01,50.0,1e-05,1e-07,0.01,0.0029924869646532405
564,SVR_50.0_1e-05_1e-06_1e-05,50.0,1e-05,1e-06,1e-05,0.000182983660053182
565,SVR_50.0_1e-05_1e-06_0.0001,50.0,1e-05,1e-06,0.0001,0.00020403777248749754
566,SVR_50.0_1e-05_1e-06_0.001,50.0,1e-05,1e-06,0.001,0.0006517627890957999
567,SVR_50.0_1e-05_1e-06_0.01,50.0,1e-05,1e-06,0.01,0.0029924869646532405
568,SVR_50.0_1e-05_9.999999999999999e-06_1e-05,50.0,1e-05,9.999999999999999e-06,1e-05,0.00018492453742511295
569,SVR_50.0_1e-05_9.999999999999999e-06_0.0001,50.0,1e-05,9.999999999999999e-06,0.0001,0.00018232087360612326
570,SVR_50.0_1e-05_9.999999999999999e-06_0.001,50.0,1e-05,9.999999999999999e-06,0.001,0.0006494600212104018
571,SVR_50.0_1e-05_9.999999999999999e-06_0.01,50.0,1e-05,9.999999999999999e-06,0.01,0.0029924869646532405
572,SVR_50.0_1e-05_9.999999999999999e-05_1e-05,50.0,1e-05,9.999999999999999e-05,1e-05,0.0001688092734943858
573,SVR_50.0_1e-05_9.999999999999999e-05_0.0001,50.0,1e-05,9.999999999999999e-05,0.0001,0.00019038358220653252
574,SVR_50.0_1e-05_9.999999999999999e-05_0.001,50.0,1e-05,9.999999999999999e-05,0.001,0.0006453105056343667
575,SVR_50.0_1e-05_9.999999999999999e-05_0.01,50.0,1e-05,9.999999999999999e-05,0.01,0.0029924869646532405
576,SVR_50.0_1e-05_0.001_1e-05,50.0,1e-05,0.001,1e-05,0.00013221499286388826
577,SVR_50.0_1e-05_0.001_0.0001,50.0,1e-05,0.001,0.0001,5.327523771727627e-05
578,SVR_50.0_1e-05_0.001_0.001,50.0,1e-05,0.001,0.001,0.00065125875187797
579,SVR_50.0_1e-05_0.001_0.01,50.0,1e-05,0.001,0.01,0.0029924869646532405
580,SVR_50.0_1e-05_0.01_1e-05,50.0,1e-05,0.01,1e-05,0.00102889296556552
581,SVR_50.0_1e-05_0.01_0.0001,50.0,1e-05,0.01,0.0001,0.0009777256507288445
582,SVR_50.0_1e-05_0.01_0.001,50.0,1e-05,0.01,0.001,0.0007535834369742477
583,SVR_50.0_1e-05_0.01_0.01,50.0,1e-05,0.01,0.01,0.0029924869646532405
584,SVR_50.0_1e-05_0.1_1e-05,50.0,1e-05,0.1,1e-05,0.0029924869646532405
585,SVR_50.0_1e-05_0.1_0.0001,50.0,1e-05,0.1,0.0001,0.0029924869646532405
586,SVR_50.0_1e-05_0.1_0.001,50.0,1e-05,0.1,0.001,0.0029924869646532405
587,SVR_50.0_1e-05_0.1_0.01,50.0,1e-05,0.1,0.01,0.0029924869646532405
588,SVR_50.0_0.0001_1e-07_1e-05,50.0,0.0001,1e-07,1e-05,0.00019899669286367329
589,SVR_50.0_0.0001_1e-07_0.0001,50.0,0.0001,1e-07,0.0001,0.00014738437419290485
590,SVR_50.0_0.0001_1e-07_0.001,50.0,0.0001,1e-07,0.001,0.0005331006547100614
591,SVR_50.0_0.0001_1e-07_0.01,50.0,0.0001,1e-07,0.01,0.0029924869646532405
592,SVR_50.0_0.0001_1e-06_1e-05,50.0,0.0001,1e-06,1e-05,0.0001989179479313208
593,SVR_50.0_0.0001_1e-06_0.0001,50.0,0.0001,1e-06,0.0001,0.0001475513422877217
594,SVR_50.0_0.0001_1e-06_0.001,50.0,0.0001,1e-06,0.001,0.0005330280083648553
595,SVR_50.0_0.0001_1e-06_0.01,50.0,0.0001,1e-06,0.01,0.0029924869646532405
596,SVR_50.0_0.0001_9.999999999999999e-06_1e-05,50.0,0.0001,9.999999999999999e-06,1e-05,0.00019774132256480392
597,SVR_50.0_0.0001_9.999999999999999e-06_0.0001,50.0,0.0001,9.999999999999999e-06,0.0001,0.0001496229111490166
598,SVR_50.0_0.0001_9.999999999999999e-06_0.001,50.0,0.0001,9.999999999999999e-06,0.001,0.0005326969145936112
599,SVR_50.0_0.0001_9.999999999999999e-06_0.01,50.0,0.0001,9.999999999999999e-06,0.01,0.0029924869646532405
600,SVR_50.0_0.0001_9.999999999999999e-05_1e-05,50.0,0.0001,9.999999999999999e-05,1e-05,0.00015863684094123974
601,SVR_50.0_0.0001_9.999999999999999e-05_0.0001,50.0,0.0001,9.999999999999999e-05,0.0001,0.00020547797938097467
602,SVR_50.0_0.0001_9.999999999999999e-05_0.001,50.0,0.0001,9.999999999999999e-05,0.001,0.0005348517925364505
603,SVR_50.0_0.0001_9.999999999999999e-05_0.01,50.0,0.0001,9.999999999999999e-05,0.01,0.0029924869646532405
604,SVR_50.0_0.0001_0.001_1e-05,50.0,0.0001,0.001,1e-05,0.0002097879396953939
605,SVR_50.0_0.0001_0.001_0.0001,50.0,0.0001,0.001,0.0001,0.0002048016357593774
606,SVR_50.0_0.0001_0.001_0.001,50.0,0.0001,0.001,0.001,0.0004706976546852371
607,SVR_50.0_0.0001_0.001_0.01,50.0,0.0001,0.001,0.01,0.0029924869646532405
608,SVR_50.0_0.0001_0.01_1e-05,50.0,0.0001,0.01,1e-05,0.0010524620235271343
609,SVR_50.0_0.0001_0.01_0.0001,50.0,0.0001,0.01,0.0001,0.0010340644082210471
610,SVR_50.0_0.0001_0.01_0.001,50.0,0.0001,0.01,0.001,0.0007574721421384379
611,SVR_50.0_0.0001_0.01_0.01,50.0,0.0001,0.01,0.01,0.0029924869646532405
612,SVR_50.0_0.0001_0.1_1e-05,50.0,0.0001,0.1,1e-05,0.0029924869646532405
613,SVR_50.0_0.0001_0.1_0.0001,50.0,0.0001,0.1,0.0001,0.0029924869646532405
614,SVR_50.0_0.0001_0.1_0.001,50.0,0.0001,0.1,0.001,0.0029924869646532405
615,SVR_50.0_0.0001_0.1_0.01,50.0,0.0001,0.1,0.01,0.0029924869646532405
616,SVR_50.0_0.001_1e-07_1e-05,50.0,0.001,1e-07,1e-05,0.00019327048180453054
617,SVR_50.0_0.001_1e-07_0.0001,50.0,0.001,1e-07,0.0001,0.0002459880139813464
618,SVR_50.0_0.001_1e-07_0.001,50.0,0.001,1e-07,0.001,0.0004322999711555475
619,SVR_50.0_0.001_1e-07_0.01,50.0,0.001,1e-07,0.01,0.0029924869646532405
620,SVR_50.0_0.001_1e-06_1e-05,50.0,0.001,1e-06,1e-05,0.00019324530650282056
621,SVR_50.0_0.001_1e-06_0.0001,50.0,0.001,1e-06,0.0001,0.000245940202598538
622,SVR_50.0_0.001_1e-06_0.001,50.0,0.001,1e-06,0.001,0.0004323421384325954
623,SVR_50.0_0.001_1e-06_0.01,50.0,0.001,1e-06,0.01,0.0029924869646532405
624,SVR_50.0_0.001_9.999999999999999e-06_1e-05,50.0,0.001,9.999999999999999e-06,1e-05,0.00019100843040442683
625,SVR_50.0_0.001_9.999999999999999e-06_0.0001,50.0,0.001,9.999999999999999e-06,0.0001,0.00024569253405197776
626,SVR_50.0_0.001_9.999999999999999e-06_0.001,50.0,0.001,9.999999999999999e-06,0.001,0.00043302794521467015
627,SVR_50.0_0.001_9.999999999999999e-06_0.01,50.0,0.001,9.999999999999999e-06,0.01,0.0029924869646532405
628,SVR_50.0_0.001_9.999999999999999e-05_1e-05,50.0,0.001,9.999999999999999e-05,1e-05,0.00019401663637865773
629,SVR_50.0_0.001_9.999999999999999e-05_0.0001,50.0,0.001,9.999999999999999e-05,0.0001,0.00023047604213419782
630,SVR_50.0_0.001_9.999999999999999e-05_0.001,50.0,0.001,9.999999999999999e-05,0.001,0.00043511408449572466
631,SVR_50.0_0.001_9.999999999999999e-05_0.01,50.0,0.001,9.999999999999999e-05,0.01,0.0029924869646532405
632,SVR_50.0_0.001_0.001_1e-05,50.0,0.001,0.001,1e-05,0.00018087765500114373
633,SVR_50.0_0.001_0.001_0.0001,50.0,0.001,0.001,0.0001,0.00030346629330244566
634,SVR_50.0_0.001_0.001_0.001,50.0,0.001,0.001,0.001,0.0004866427011658736
635,SVR_50.0_0.001_0.001_0.01,50.0,0.001,0.001,0.01,0.0029924869646532405
636,SVR_50.0_0.001_0.01_1e-05,50.0,0.001,0.01,1e-05,0.0017108202782288196
637,SVR_50.0_0.001_0.01_0.0001,50.0,0.001,0.01,0.0001,0.0017102138472248284
638,SVR_50.0_0.001_0.01_0.001,50.0,0.001,0.01,0.001,0.0013185293166709578
639,SVR_50.0_0.001_0.01_0.01,50.0,0.001,0.01,0.01,0.0029924869646532405
640,SVR_50.0_0.001_0.1_1e-05,50.0,0.001,0.1,1e-05,0.0029924869646532405
641,SVR_50.0_0.001_0.1_0.0001,50.0,0.001,0.1,0.0001,0.0029924869646532405
642,SVR_50.0_0.001_0.1_0.001,50.0,0.001,0.1,0.001,0.0029924869646532405
643,SVR_50.0_0.001_0.1_0.01,50.0,0.001,0.1,0.01,0.0029924869646532405
644,SVR_50.0_0.01_1e-07_1e-05,50.0,0.01,1e-07,1e-05,0.0010335726211195607
645,SVR_50.0_0.01_1e-07_0.0001,50.0,0.01,1e-07,0.0001,0.0011023299522666453
646,SVR_50.0_0.01_1e-07_0.001,50.0,0.01,1e-07,0.001,0.001274856239073019
647,SVR_50.0_0.01_1e-07_0.01,50.0,0.01,1e-07,0.01,0.0029924869646532405
648,SVR_50.0_0.01_1e-06_1e-05,50.0,0.01,1e-06,1e-05,0.001033483804921298
649,SVR_50.0_0.01_1e-06_0.0001,50.0,0.01,1e-06,0.0001,0.001102243116176016
650,SVR_50.0_0.01_1e-06_0.001,50.0,0.01,1e-06,0.001,0.001275022885922894
651,SVR_50.0_0.01_1e-06_0.01,50.0,0.01,1e-06,0.01,0.0029924869646532405
652,SVR_50.0_0.01_9.999999999999999e-06_1e-05,50.0,0.01,9.999999999999999e-06,1e-05,0.0010332433563359888
653,SVR_50.0_0.01_9.999999999999999e-06_0.0001,50.0,0.01,9.999999999999999e-06,0.0001,0.001102222319339452
654,SVR_50.0_0.01_9.999999999999999e-06_0.001,50.0,0.01,9.999999999999999e-06,0.001,0.001274996469934253
655,SVR_50.0_0.01_9.999999999999999e-06_0.01,50.0,0.01,9.999999999999999e-06,0.01,0.0029924869646532405
656,SVR_50.0_0.01_9.999999999999999e-05_1e-05,50.0,0.01,9.999999999999999e-05,1e-05,0.0010320239210135362
657,SVR_50.0_0.01_9.999999999999999e-05_0.0001,50.0,0.01,9.999999999999999e-05,0.0001,0.0010900166357000086
658,SVR_50.0_0.01_9.999999999999999e-05_0.001,50.0,0.01,9.999999999999999e-05,0.001,0.0012785554440078784
659,SVR_50.0_0.01_9.999999999999999e-05_0.01,50.0,0.01,9.999999999999999e-05,0.01,0.0029924869646532405
660,SVR_50.0_0.01_0.001_1e-05,50.0,0.01,0.001,1e-05,0.0010873167988933118
661,SVR_50.0_0.01_0.001_0.0001,50.0,0.01,0.001,0.0001,0.0011030759699961479
662,SVR_50.0_0.01_0.001_0.001,50.0,0.01,0.001,0.001,0.0012157724163645689
663,SVR_50.0_0.01_0.001_0.01,50.0,0.01,0.001,0.01,0.0029924869646532405
664,SVR_50.0_0.01_0.01_1e-05,50.0,0.01,0.01,1e-05,0.0018443538428752238
665,SVR_50.0_0.01_0.01_0.0001,50.0,0.01,0.01,0.0001,0.0019242392147542642
666,SVR_50.0_0.01_0.01_0.001,50.0,0.01,0.01,0.001,0.0018489650824442983
667,SVR_50.0_0.01_0.01_0.01,50.0,0.01,0.01,0.01,0.0029924869646532405
668,SVR_50.0_0.01_0.1_1e-05,50.0,0.01,0.1,1e-05,0.0029924869646532405
669,SVR_50.0_0.01_0.1_0.0001,50.0,0.01,0.1,0.0001,0.0029924869646532405
670,SVR_50.0_0.01_0.1_0.001,50.0,0.01,0.1,0.001,0.0029924869646532405
671,SVR_50.0_0.01_0.1_0.01,50.0,0.01,0.1,0.01,0.0029924869646532405
672,SVR_50.0_0.1_1e-07_1e-05,50.0,0.1,1e-07,1e-05,0.002819701953096754
673,SVR_50.0_0.1_1e-07_0.0001,50.0,0.1,1e-07,0.0001,0.0028469272013237567
674,SVR_50.0_0.1_1e-07_0.001,50.0,0.1,1e-07,0.001,0.002904091074794346
675,SVR_50.0_0.1_1e-07_0.01,50.0,0.1,1e-07,0.01,0.0029924869646532405
676,SVR_50.0_0.1_1e-06_1e-05,50.0,0.1,1e-06,1e-05,0.0028196896246786007
677,SVR_50.0_0.1_1e-06_0.0001,50.0,0.1,1e-06,0.0001,0.0028468482536185393
678,SVR_50.0_0.1_1e-06_0.001,50.0,0.1,1e-06,0.001,0.002903988431432447
679,SVR_50.0_0.1_1e-06_0.01,50.0,0.1,1e-06,0.01,0.0029924869646532405
680,SVR_50.0_0.1_9.999999999999999e-06_1e-05,50.0,0.1,9.999999999999999e-06,1e-05,0.0028192054594919913
681,SVR_50.0_0.1_9.999999999999999e-06_0.0001,50.0,0.1,9.999999999999999e-06,0.0001,0.0028478724473131488
682,SVR_50.0_0.1_9.999999999999999e-06_0.001,50.0,0.1,9.999999999999999e-06,0.001,0.0029042300968687763
683,SVR_50.0_0.1_9.999999999999999e-06_0.01,50.0,0.1,9.999999999999999e-06,0.01,0.0029924869646532405
684,SVR_50.0_0.1_9.999999999999999e-05_1e-05,50.0,0.1,9.999999999999999e-05,1e-05,0.002824882819107577
685,SVR_50.0_0.1_9.999999999999999e-05_0.0001,50.0,0.1,9.999999999999999e-05,0.0001,0.0028542819028939625
686,SVR_50.0_0.1_9.999999999999999e-05_0.001,50.0,0.1,9.999999999999999e-05,0.001,0.0029097789074223
687,SVR_50.0_0.1_9.999999999999999e-05_0.01,50.0,0.1,9.999999999999999e-05,0.01,0.0029924869646532405
688,SVR_50.0_0.1_0.001_1e-05,50.0,0.1,0.001,1e-05,0.0028789154520102666
689,SVR_50.0_0.1_0.001_0.0001,50.0,0.1,0.001,0.0001,0.0028872708873776353
690,SVR_50.0_0.1_0.001_0.001,50.0,0.1,0.001,0.001,0.002878956164089752
691,SVR_50.0_0.1_0.001_0.01,50.0,0.1,0.001,0.01,0.0029924869646532405
692,SVR_50.0_0.1_0.01_1e-05,50.0,0.1,0.01,1e-05,0.0032806440534121073
693,SVR_50.0_0.1_0.01_0.0001,50.0,0.1,0.01,0.0001,0.0033379934068514584
694,SVR_50.0_0.1_0.01_0.001,50.0,0.1,0.01,0.001,0.003208963833071632
695,SVR_50.0_0.1_0.01_0.01,50.0,0.1,0.01,0.01,0.0029924869646532405
696,SVR_50.0_0.1_0.1_1e-05,50.0,0.1,0.1,1e-05,0.0029924869646532405
697,SVR_50.0_0.1_0.1_0.0001,50.0,0.1,0.1,0.0001,0.0029924869646532405
698,SVR_50.0_0.1_0.1_0.001,50.0,0.1,0.1,0.001,0.0029924869646532405
699,SVR_50.0_0.1_0.1_0.01,50.0,0.1,0.1,0.01,0.0029924869646532405
700,SVR_500.0_1e-05_1e-07_1e-05,500.0,1e-05,1e-07,1e-05,0.0001792409147331142
701,SVR_500.0_1e-05_1e-07_0.0001,500.0,1e-05,1e-07,0.0001,0.0002711710261035005
702,SVR_500.0_1e-05_1e-07_0.001,500.0,1e-05,1e-07,0.001,0.0006518704784306717
703,SVR_500.0_1e-05_1e-07_0.01,500.0,1e-05,1e-07,0.01,0.0029924869646532405
704,SVR_500.0_1e-05_1e-06_1e-05,500.0,1e-05,1e-06,1e-05,0.00017888438895976577
705,SVR_500.0_1e-05_1e-06_0.0001,500.0,1e-05,1e-06,0.0001,0.00027096987852082144
706,SVR_500.0_1e-05_1e-06_0.001,500.0,1e-05,1e-06,0.001,0.0006517709542721573
707,SVR_500.0_1e-05_1e-06_0.01,500.0,1e-05,1e-06,0.01,0.0029924869646532405
708,SVR_500.0_1e-05_9.999999999999999e-06_1e-05,500.0,1e-05,9.999999999999999e-06,1e-05,0.00017728631809155182
709,SVR_500.0_1e-05_9.999999999999999e-06_0.0001,500.0,1e-05,9.999999999999999e-06,0.0001,0.00026877760140719964
710,SVR_500.0_1e-05_9.999999999999999e-06_0.001,500.0,1e-05,9.999999999999999e-06,0.001,0.0006494459824231136
711,SVR_500.0_1e-05_9.999999999999999e-06_0.01,500.0,1e-05,9.999999999999999e-06,0.01,0.0029924869646532405
712,SVR_500.0_1e-05_9.999999999999999e-05_1e-05,500.0,1e-05,9.999999999999999e-05,1e-05,0.00018959784729544182
713,SVR_500.0_1e-05_9.999999999999999e-05_0.0001,500.0,1e-05,9.999999999999999e-05,0.0001,0.00026719536938424326
714,SVR_500.0_1e-05_9.999999999999999e-05_0.001,500.0,1e-05,9.999999999999999e-05,0.001,0.0006483681882900605
715,SVR_500.0_1e-05_9.999999999999999e-05_0.01,500.0,1e-05,9.999999999999999e-05,0.01,0.0029924869646532405
716,SVR_500.0_1e-05_0.001_1e-05,500.0,1e-05,0.001,1e-05,0.00013221499400786207
717,SVR_500.0_1e-05_0.001_0.0001,500.0,1e-05,0.001,0.0001,5.327523741742724e-05
718,SVR_500.0_1e-05_0.001_0.001,500.0,1e-05,0.001,0.001,0.0006512587512911505
719,SVR_500.0_1e-05_0.001_0.01,500.0,1e-05,0.001,0.01,0.0029924869646532405
720,SVR_500.0_1e-05_0.01_1e-05,500.0,1e-05,0.01,1e-05,0.0010288929654646227
721,SVR_500.0_1e-05_0.01_0.0001,500.0,1e-05,0.01,0.0001,0.0009777256506052101
722,SVR_500.0_1e-05_0.01_0.001,500.0,1e-05,0.01,0.001,0.000753583436927352
723,SVR_500.0_1e-05_0.01_0.01,500.0,1e-05,0.01,0.01,0.0029924869646532405
724,SVR_500.0_1e-05_0.1_1e-05,500.0,1e-05,0.1,1e-05,0.0029924869646532405
725,SVR_500.0_1e-05_0.1_0.0001,500.0,1e-05,0.1,0.0001,0.0029924869646532405
726,SVR_500.0_1e-05_0.1_0.001,500.0,1e-05,0.1,0.001,0.0029924869646532405
727,SVR_500.0_1e-05_0.1_0.01,500.0,1e-05,0.1,0.01,0.0029924869646532405
728,SVR_500.0_0.0001_1e-07_1e-05,500.0,0.0001,1e-07,1e-05,0.00018954592894293576
729,SVR_500.0_0.0001_1e-07_0.0001,500.0,0.0001,1e-07,0.0001,0.00014738437442347597
730,SVR_500.0_0.0001_1e-07_0.001,500.0,0.0001,1e-07,0.001,0.000533106066238176
731,SVR_500.0_0.0001_1e-07_0.01,500.0,0.0001,1e-07,0.01,0.0029924869646532405
732,SVR_500.0_0.0001_1e-06_1e-05,500.0,0.0001,1e-06,1e-05,0.00018944512612821817
733,SVR_500.0_0.0001_1e-06_0.0001,500.0,0.0001,1e-06,0.0001,0.00014755134287640636
734,SVR_500.0_0.0001_1e-06_0.001,500.0,0.0001,1e-06,0.001,0.0005330416867225906
735,SVR_500.0_0.0001_1e-06_0.01,500.0,0.0001,1e-06,0.01,0.0029924869646532405
736,SVR_500.0_0.0001_9.999999999999999e-06_1e-05,500.0,0.0001,9.999999999999999e-06,1e-05,0.00018855798060837258
737,SVR_500.0_0.0001_9.999999999999999e-06_0.0001,500.0,0.0001,9.999999999999999e-06,0.0001,0.00014962291114084536
738,SVR_500.0_0.0001_9.999999999999999e-06_0.001,500.0,0.0001,9.999999999999999e-06,0.001,0.0005326969139979098
739,SVR_500.0_0.0001_9.999999999999999e-06_0.01,500.0,0.0001,9.999999999999999e-06,0.01,0.0029924869646532405
740,SVR_500.0_0.0001_9.999999999999999e-05_1e-05,500.0,0.0001,9.999999999999999e-05,1e-05,0.00015863684096149023
741,SVR_500.0_0.0001_9.999999999999999e-05_0.0001,500.0,0.0001,9.999999999999999e-05,0.0001,0.0002054779796285988
742,SVR_500.0_0.0001_9.999999999999999e-05_0.001,500.0,0.0001,9.999999999999999e-05,0.001,0.00053485179241326
743,SVR_500.0_0.0001_9.999999999999999e-05_0.01,500.0,0.0001,9.999999999999999e-05,0.01,0.0029924869646532405
744,SVR_500.0_0.0001_0.001_1e-05,500.0,0.0001,0.001,1e-05,0.00020978793949395503
745,SVR_500.0_0.0001_0.001_0.0001,500.0,0.0001,0.001,0.0001,0.00020480163596721114
746,SVR_500.0_0.0001_0.001_0.001,500.0,0.0001,0.001,0.001,0.00047069765483294114
747,SVR_500.0_0.0001_0.001_0.01,500.0,0.0001,0.001,0.01,0.0029924869646532405
748,SVR_500.0_0.0001_0.01_1e-05,500.0,0.0001,0.01,1e-05,0.0010524620234491522
749,SVR_500.0_0.0001_0.01_0.0001,500.0,0.0001,0.01,0.0001,0.0010340644082812655
750,SVR_500.0_0.0001_0.01_0.001,500.0,0.0001,0.01,0.001,0.0007574721421311992
751,SVR_500.0_0.0001_0.01_0.01,500.0,0.0001,0.01,0.01,0.0029924869646532405
752,SVR_500.0_0.0001_0.1_1e-05,500.0,0.0001,0.1,1e-05,0.0029924869646532405
753,SVR_500.0_0.0001_0.1_0.0001,500.0,0.0001,0.1,0.0001,0.0029924869646532405
754,SVR_500.0_0.0001_0.1_0.001,500.0,0.0001,0.1,0.001,0.0029924869646532405
755,SVR_500.0_0.0001_0.1_0.01,500.0,0.0001,0.1,0.01,0.0029924869646532405
756,SVR_500.0_0.001_1e-07_1e-05,500.0,0.001,1e-07,1e-05,0.000193270481866481
757,SVR_500.0_0.001_1e-07_0.0001,500.0,0.001,1e-07,0.0001,0.0002459880139892956
758,SVR_500.0_0.001_1e-07_0.001,500.0,0.001,1e-07,0.001,0.0004322999710168585
759,SVR_500.0_0.001_1e-07_0.01,500.0,0.001,1e-07,0.01,0.0029924869646532405
760,SVR_500.0_0.001_1e-06_1e-05,500.0,0.001,1e-06,1e-05,0.0001932453064965589
761,SVR_500.0_0.001_1e-06_0.0001,500.0,0.001,1e-06,0.0001,0.00024594020268322583
762,SVR_500.0_0.001_1e-06_0.001,500.0,0.001,1e-06,0.001,0.00043234213835954274
763,SVR_500.0_0.001_1e-06_0.01,500.0,0.001,1e-06,0.01,0.0029924869646532405
764,SVR_500.0_0.001_9.999999999999999e-06_1e-05,500.0,0.001,9.999999999999999e-06,1e-05,0.00019100843049479899
765,SVR_500.0_0.001_9.999999999999999e-06_0.0001,500.0,0.001,9.999999999999999e-06,0.0001,0.0002456925341139282
766,SVR_500.0_0.001_9.999999999999999e-06_0.001,500.0,0.001,9.999999999999999e-06,0.001,0.0004330279451313146
767,SVR_500.0_0.001_9.999999999999999e-06_0.01,500.0,0.001,9.999999999999999e-06,0.01,0.0029924869646532405
